ValidationResultId,SessionId,ValidationRule,ValidationDescription,RouteId,BeginPoint,EndPoint,DataItemsImpacted,LastModifiedBy,LastModifiedOn,SpatialJoinRecordId,geometry
601335066,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,28100770016NB,15.9,16.0,Road Events,MJORDAN13,2023-06-14T17:10:39,111631,POINT (-81.06397797400001 37.45684109199999)
601335067,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,28100770016NB,16.5,16.6,Road Events,MJORDAN13,2023-06-14T17:10:39,111637,POINT (-81.06684877100002 37.46495392000003)
601335068,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,28100770016NB,16.7,16.8,Road Events,MJORDAN13,2023-06-14T17:10:39,111639,POINT (-81.06694926 37.46784257500002)
601335069,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,28100770016SB,27.0,27.1,Road Events,MJORDAN13,2023-06-14T17:10:39,111832,POINT (-81.12560309200001 37.58912673100002)
601335070,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,41100770016SB,27.3,27.4,Road Events,MJORDAN13,2023-06-14T17:10:39,111847,POINT (-81.12720721400001 37.593243938)
601335071,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,41100770016SB,27.26,27.3,Road Events,MJORDAN13,2023-06-14T17:10:39,185680,POINT (-81.12697542900003 37.59223300899998)
601335072,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,28100770016SB,26.7,26.8,Road Events,MJORDAN13,2023-06-14T17:10:39,111829,POINT (-81.12258326400001 37.58558252699999)
601335073,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,5530054000000,4.89,4.9,Road Events,MJORDAN13,2023-06-14T17:10:48,262194,POINT (-81.39199159999998 37.63816933300001)
601335074,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,5530054000000,4.89,4.9,Road Events,MJORDAN13,2023-06-14T17:10:55,262194,POINT (-81.39199159999998 37.63816933300001)
601335075,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10100770016NB,57.0,57.1,Road Events,MJORDAN13,2023-06-14T17:10:39,59229,POINT (-81.25504895699999 37.94881659499998)
601335076,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10100770016NB,53.6,53.7,Road Events,MJORDAN13,2023-06-14T17:10:39,113571,POINT (-81.265711823 37.90376119699999)
601335077,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10100770016NB,56.3,56.4,Road Events,MJORDAN13,2023-06-14T17:10:39,113591,POINT (-81.25962939499999 37.93969508499998)
601335078,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10100770016NB,57.5,57.6,Road Events,MJORDAN13,2023-06-14T17:10:39,113600,POINT (-81.25789503499999 37.95565998000001)
601335079,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10100770016NB,53.8,53.85,Road Events,MJORDAN13,2023-06-14T17:10:39,186922,POINT (-81.26607562599997 37.90625209699999)
601335080,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10100770016NB,53.85,53.9,Road Events,MJORDAN13,2023-06-14T17:10:39,186923,POINT (-81.26621101699999 37.90697097100002)
601335081,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10100770016NB,53.9441,54.0,Road Events,MJORDAN13,2023-06-14T17:10:39,186924,POINT (-81.26647595999998 37.90838594799999)
601335082,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10100770016NB,53.9,53.9441,Road Events,MJORDAN13,2023-06-14T17:10:41,236375,POINT (-81.266338018 37.90765697199998)
601335083,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,41100770016NB,33.7,33.8,Road Events,MJORDAN13,2023-06-14T17:10:39,115070,POINT (-81.12186684 37.67990785500001)
601335084,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),41100640017WB,0.1453,0.3588,Road Events,MJORDAN13,2023-06-14T17:08:57,113799,POINT (-81.19340515200003 37.72989858599999)
601335085,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),41100640017WB,0.0489,0.1453,Road Events,MJORDAN13,2023-06-14T17:08:57,113825,POINT (-81.19325356500002 37.73152844399999)
601335086,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),41100640017WB,0.6546,0.82,Road Events,MJORDAN13,2023-06-14T17:08:57,114765,POINT (-81.18924300600003 37.72620862299999)
601335087,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),41100640017WB,0.3588,0.594,Road Events,MJORDAN13,2023-06-14T17:08:57,114836,POINT (-81.19184993300001 37.72794481900002)
601335088,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),41100640017WB,0.0,0.0489,Road Events,MJORDAN13,2023-06-14T17:08:59,236443,POINT (-81.19295276299999 37.732249991)
601335089,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),41100640017WB,0.594,0.6546,Road Events,MJORDAN13,2023-06-14T17:08:59,236876,POINT (-81.19032696900001 37.727020799)
601335090,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,41200190023EB,1.3,1.36,Road Events,MJORDAN13,2023-06-14T17:10:39,114899,POINT (-81.140020671 37.765168362)
601335091,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,41100640000EB,136.9,137.0,Road Events,MJORDAN13,2023-06-14T17:10:39,60052,POINT (-80.91920031699999 37.78325035500001)
601335092,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,41100640000WB,136.6,136.7,Road Events,MJORDAN13,2023-06-14T17:10:39,115690,POINT (-80.92398571899997 37.78107163999999)
601335093,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4130041000000,1.735,1.8095,Road Events,MJORDAN13,2023-06-14T17:08:59,188889,POINT (-81.17257834100002 37.79438639799997)
601335094,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4130041000000,1.836,1.89,Road Events,MJORDAN13,2023-06-14T17:08:59,189004,POINT (-81.17256370299998 37.79553206499997)
601335095,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4130041000000,1.7141,1.735,Road Events,MJORDAN13,2023-06-14T17:08:59,237443,POINT (-81.17256473600003 37.79378455400001)
601335096,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4130041000000,1.89,1.9,Road Events,MJORDAN13,2023-06-14T17:08:59,262922,POINT (-81.17244413700001 37.79592108600002)
601335097,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4130041000000,1.8095,1.82,Road Events,MJORDAN13,2023-06-14T17:08:59,262949,POINT (-81.172588276 37.79492238799997)
601335098,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4130041000000,1.82,1.836,Road Events,MJORDAN13,2023-06-14T17:08:59,262950,POINT (-81.17259279299998 37.79508951700001)
601335099,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4130041000000,1.7,1.7141,Road Events,MJORDAN13,2023-06-14T17:08:59,262952,POINT (-81.17259848899999 37.79356886300002)
601335100,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10200190000NB,5.9,6.0,Road Events,MJORDAN13,2023-06-14T17:10:39,60461,POINT (-81.15248198799998 37.95831528899998)
601335101,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10200190000NB,5.7327,5.8,Road Events,MJORDAN13,2023-06-14T17:10:39,116330,POINT (-81.15511154799998 37.95674688700001)
601335102,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10200190000NB,5.7,5.7327,Road Events,MJORDAN13,2023-06-14T17:10:41,237479,POINT (-81.15558700999998 37.95612561199999)
601335103,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,13100640000WB,162.4,162.5,Road Events,MJORDAN13,2023-06-14T17:10:39,117968,POINT (-80.53666214700002 37.86280162899999)
601335104,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,13100640000EB,175.6123,175.7,Road Events,MJORDAN13,2023-06-14T17:10:45,118313,POINT (-80.34938936499998 37.77095088099998)
601335105,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,13100640000EB,175.6,175.6123,Road Events,MJORDAN13,2023-06-14T17:10:48,238047,POINT (-80.35029733800002 37.77092488599999)
601335106,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,13100640000EB,175.6123,175.7,Road Events,MJORDAN13,2023-06-14T17:10:51,118313,POINT (-80.34938936499998 37.77095088099998)
601335107,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,13100640000EB,175.6,175.6123,Road Events,MJORDAN13,2023-06-14T17:10:54,238047,POINT (-80.35029733800002 37.77092488599999)
601335108,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,13100640000WB,176.9,177.0,Road Events,MJORDAN13,2023-06-14T17:10:39,118622,POINT (-80.32613832200002 37.77050593799999)
601335109,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,13100640000EB,170.0,170.1,Road Events,MJORDAN13,2023-06-14T17:10:39,119005,POINT (-80.41816358800003 37.81168482599998)
601335110,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,20100770016SB,67.21,67.3,Road Events,MJORDAN13,2023-06-14T17:10:42,62336,POINT (-81.36338300599999 38.04099656300002)
601335111,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,20100770016SB,67.21,67.3,Road Events,MJORDAN13,2023-06-14T17:10:51,62336,POINT (-81.36338300599999 38.04099656300002)
601335112,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10100770016NB,59.3,59.4,Road Events,MJORDAN13,2023-06-14T17:10:39,119746,POINT (-81.28215706600002 37.972244778)
601335113,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,20100770016NB,85.7,85.8,Road Events,MJORDAN13,2023-06-14T17:10:39,120416,POINT (-81.51608169999997 38.20373624699999)
601335114,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10200190000NB,22.4,22.5,Road Events,MJORDAN13,2023-06-14T17:10:39,121981,POINT (-80.98475483700003 38.12437938199997)
601335115,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,10200190000NB,22.6,22.7,Road Events,MJORDAN13,2023-06-14T17:10:39,121983,POINT (-80.98115289700002 38.12478906299998)
601335116,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,44100790000SB,29.0,29.1,Road Events,MJORDAN13,2023-06-14T17:10:39,64364,POINT (-81.214310232 38.58285979700003)
601335117,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,44100790000SB,27.7,27.8,Road Events,MJORDAN13,2023-06-14T17:10:39,123903,POINT (-81.23577749200001 38.58105010899999)
601335118,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,44100790000SB,28.7,28.8,Road Events,MJORDAN13,2023-06-14T17:10:39,123910,POINT (-81.21903878099999 38.58084457299998)
601335119,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,44100790000SB,28.9,29.0,Road Events,MJORDAN13,2023-06-14T17:10:39,123912,POINT (-81.21607945900001 38.58252808600002)
601335120,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,04100790000NB,50.1,50.2,Road Events,MJORDAN13,2023-06-14T17:10:39,124397,POINT (-80.88425547899999 38.62261148099998)
601335121,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,04100790000NB,50.9,51.0,Road Events,MJORDAN13,2023-06-14T17:10:39,124403,POINT (-80.87058871800002 38.62004313400001)
601335122,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,04100790000NB,51.0,51.1,Road Events,MJORDAN13,2023-06-14T17:10:39,124404,POINT (-80.86889485500001 38.61951488099999)
601335123,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,44200330000EB,12.7,12.737,Road Events,MJORDAN13,2023-06-14T17:10:39,195432,POINT (-81.34982543199999 38.80136728600002)
601335124,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,44200330000EB,12.74,12.8,Road Events,MJORDAN13,2023-06-14T17:10:39,195433,POINT (-81.34904166199999 38.80086600999999)
601335125,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,44200330000EB,12.737,12.74,Road Events,MJORDAN13,2023-06-14T17:10:41,283803,POINT (-81.34952521999998 38.801194151)
601335126,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,54100770000SB,165.3,165.4,Road Events,MJORDAN13,2023-06-14T17:10:39,128119,POINT (-81.54654797000001 39.12501452999999)
601335127,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,54200500000EB,10.1,10.1607,Road Events,MJORDAN13,2023-06-14T17:10:39,129768,POINT (-81.49547804999997 39.26721720099999)
601335128,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,54200500000EB,10.3,10.4,Road Events,MJORDAN13,2023-06-14T17:10:39,129769,POINT (-81.49153927700002 39.26666689199999)
601335129,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,54200500000EB,10.45,10.5,Road Events,MJORDAN13,2023-06-14T17:10:39,129770,POINT (-81.48939759699999 39.26604338200002)
601335130,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,54200500000EB,10.8,10.88,Road Events,MJORDAN13,2023-06-14T17:10:39,129774,POINT (-81.48505435200002 39.26211083499999)
601335131,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,54200500000EB,10.1607,10.2,Road Events,MJORDAN13,2023-06-14T17:10:39,197450,POINT (-81.49457925299998 39.267096944)
601335132,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,54200500000EB,10.4,10.45,Road Events,MJORDAN13,2023-06-14T17:10:39,197492,POINT (-81.49023551800002 39.26634505499999)
601335133,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,54200500000EB,10.88,10.9,Road Events,MJORDAN13,2023-06-14T17:10:41,242169,POINT (-81.48479905400001 39.26140675400001)
