BeginDate|StateID|RouteID|BMP|EMP|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2024|54|13202190000NB|10.6|10.85|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|13.99|14.154|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|14.154|14.2|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|14.2|14.3|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|14.3|14.34|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|14.34|14.4|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|14.4|14.45|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|15.74|15.8|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|15.8|15.9|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|15.9|16.37|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|21.34|21.86|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|25.9|26.76|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|26.76|26.97|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|26.97|27.33|last_overlay_thickness|2.0|||
01/01/2024|54|06200520004NB|0.0|0.1|last_overlay_thickness|2.0|||
01/01/2024|54|06200520004NB|0.1|0.2|last_overlay_thickness|2.0|||
01/01/2024|54|06200520004NB|0.2|0.3|last_overlay_thickness|2.0|||
01/01/2024|54|06200520004NB|0.3|0.32|last_overlay_thickness|2.0|||
01/01/2024|54|06200520004NB|0.321|0.4|last_overlay_thickness|2.0|||
01/01/2024|54|06200520004NB|0.4|0.46|last_overlay_thickness|2.0|||
01/01/2024|54|03201190000NB|0.0|2.93|last_overlay_thickness|2.0|||
01/01/2024|54|03201190000NB|9.44|11.49|last_overlay_thickness|4.5|||
01/01/2024|54|03201190000NB|11.49|12.36|last_overlay_thickness|4.5|||
01/01/2024|54|03201190000NB|12.83|13.54|last_overlay_thickness|10.0|||
01/01/2024|54|03201190000NB|16.97|17.8|last_overlay_thickness|10.0|||
01/01/2024|54|03201190000NB|17.8|17.83|last_overlay_thickness|10.0|||
01/01/2024|54|4140048000000|0.0|1.9|last_overlay_thickness|1.0|||
01/01/2024|54|42202190000NB|0.0|0.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|0.1|0.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|0.2|0.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|0.3|0.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|0.4|0.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|0.5|0.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|0.6|0.7|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|0.7|0.8|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|0.8|0.9|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|0.9|1.0|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.0|1.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.1|1.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.2|1.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.3|1.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.4|1.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.5|1.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.6|1.7|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.7|1.8|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.8|1.9|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|1.9|2.0|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.0|2.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.1|2.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.2|2.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.3|2.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.4|2.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.5|2.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.6|2.7|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.7|2.8|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.8|2.9|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|2.9|3.0|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|3.0|3.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|3.1|3.16|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|3.16|3.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|3.2|3.24|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|8.55|8.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|8.6|8.7|last_overlay_thickness|1.5|||
