ValueDate,RouteID,BeginPoint,EndPoint,IRI,SURFACE_TYPE,RUTTING,FAULTING,CRACKING_PERCENT
2025,01202500000NB,8.1,8.2,83.8,ASP,0.08,0.0,0.0
2025,01202500000NB,8.2,8.3,59.3,ASP,0.07,0.0,0.0
2025,01202500000NB,8.3,8.4,55.5,ASP,0.08,0.0,0.0
2025,01202500000NB,8.4,8.5,58.6,ASP,0.09,0.0,0.0
2025,01202500000NB,8.5,8.6,49.0,ASP,0.09,0.0,0.0
2025,01202500000NB,8.6,8.7,59.3,ASP,0.09,0.0,0.0
2025,01202500000NB,8.7,8.8,43.5,ASP,0.11,0.0,0.0
2025,01202500000NB,8.8,8.9,59.0,ASP,0.1,0.0,0.0
2025,01202500000NB,8.9,9.0,56.0,ASP,0.08,0.0,0.0
2025,01202500000NB,9.0,9.1,76.0,ASP,0.1,0.0,1.5
2025,01202500000NB,9.1,9.2,87.7,ASP,0.08,0.0,0.0
2025,01202500000NB,9.2,9.3,70.4,ASP,0.1,0.0,0.0
2025,01202500000NB,9.3,9.4,61.2,ASP,0.09,0.0,0.0
2025,01202500000NB,9.4,9.5,53.9,ASP,0.08,0.0,0.0
2025,01202500000NB,9.5,9.6,56.8,ASP,0.06,0.0,0.0
2025,01202500000NB,9.6,9.7,53.0,ASP,0.08,0.0,0.0
2025,01202500000NB,9.7,9.8,60.8,ASP,0.07,0.0,0.0
2025,01202500000NB,9.8,9.9,64.6,ASP,0.07,0.0,0.0
2025,01202500000NB,9.9,10.0,58.7,ASP,0.07,0.0,0.0
2025,01202500000NB,10.0,10.1,73.5,ASP,0.08,0.0,0.0
2025,01202500000NB,10.1,10.2,57.3,ASP,0.07,0.0,0.0
2025,01202500000NB,10.2,10.3,58.9,ASP,0.07,0.0,0.0
2025,01202500000NB,10.3,10.4,52.5,ASP,0.07,0.0,0.0
2025,01202500000NB,10.4,10.5,77.6,ASP,0.08,0.0,0.0
2025,01202500000NB,10.5,10.6,68.0,ASP,0.07,0.0,0.0
2025,01202500000NB,10.6,10.7,79.5,ASP,0.08,0.0,0.0
2025,01202500000NB,10.7,10.8,70.7,ASP,0.15,0.0,0.0
2025,01202500000NB,10.8,10.9,83.5,ASP,0.12,0.0,2.1
2025,01202500000NB,10.9,11.0,62.9,ASP,0.09,0.0,0.0
2025,01202500000NB,11.0,11.1,68.7,ASP,0.08,0.0,0.0
2025,01202500000NB,11.1,11.2,78.2,ASP,0.08,0.0,0.0
2025,01202500000NB,11.2,11.3,93.8,ASP,0.07,0.0,0.0
2025,01202500000NB,11.3,11.4,67.3,ASP,0.09,0.0,0.5
2025,01202500000NB,11.4,11.5,89.9,ASP,0.1,0.0,0.0
2025,01202500000NB,11.5,11.6,59.7,ASP,0.1,0.0,0.0
2025,01202500000NB,11.6,11.7,87.6,ASP,0.1,0.0,0.0
2025,01202500000NB,11.7,11.8,67.3,ASP,0.1,0.0,0.0
2025,01202500000NB,11.8,11.9,62.0,ASP,0.1,0.0,0.1
2025,01202500000NB,11.9,12.0,85.3,ASP,0.08,0.0,0.0
2025,01202500000NB,12.0,12.1,60.1,ASP,0.06,0.0,0.0
2025,01202500000NB,12.1,12.2,49.6,ASP,0.08,0.0,0.0
2025,01202500000NB,12.2,12.3,53.3,ASP,0.09,0.0,0.0
2025,01202500000NB,12.3,12.4,62.9,ASP,0.08,0.0,0.0
2025,01202500000NB,12.4,12.5,51.8,ASP,0.07,0.0,0.0
2025,01202500000NB,12.5,12.6,48.7,ASP,0.08,0.0,0.0
2025,01202500000NB,12.6,12.7,51.9,ASP,0.1,0.0,0.0
2025,01202500000NB,12.7,12.8,49.2,ASP,0.1,0.0,0.0
2025,01202500000NB,12.8,12.9,48.1,ASP,0.08,0.0,0.0
2025,01202500000NB,12.9,13.0,43.0,ASP,0.08,0.0,0.0
2025,01202500000NB,13.0,13.1,45.4,ASP,0.08,0.0,0.0
2025,01202500000NB,13.1,13.2,50.7,ASP,0.06,0.0,0.0
2025,01202500000NB,13.2,13.3,53.3,ASP,0.07,0.0,0.0
2025,01202500000NB,13.3,13.4,50.1,ASP,0.06,0.0,0.0
2025,01202500000NB,13.4,13.5,52.0,ASP,0.07,0.0,0.0
2025,01202500000NB,13.5,13.6,47.8,ASP,0.07,0.0,0.0
2025,01202500000NB,13.6,13.7,50.1,ASP,0.07,0.0,0.0
2025,01202500000NB,13.7,13.8,57.6,ASP,0.07,0.0,0.0
2025,01202500000NB,13.8,13.9,51.0,ASP,0.08,0.0,0.0
2025,01202500000NB,13.9,14.0,60.2,ASP,0.07,0.0,0.0
2025,01202500000NB,14.0,14.1,148.1,ASP,0.09,0.0,0.7
2025,01202500000NB,14.1,14.2,92.9,ASP,0.12,0.0,0.0
2025,01202500000NB,14.2,14.3,127.4,ASP,0.12,0.0,0.0
2025,01202500000NB,14.3,14.4,131.2,ASP,0.09,0.0,0.0
2025,01202500000NB,14.4,14.5,141.9,ASP,0.13,0.0,0.0
2025,01202500000NB,14.5,14.6,115.9,ASP,0.15,0.0,0.0
2025,01202500000NB,14.6,14.7,111.9,ASP,0.14,0.0,0.0
2025,01202500000NB,14.7,14.8,151.3,ASP,0.16,0.0,0.3
2025,01202500000NB,14.8,14.9,103.5,ASP,0.15,0.0,0.0
2025,01202500000NB,14.9,15.0,117.2,ASP,0.27,0.0,0.0
2025,01202500000NB,15.0,15.1,104.0,ASP,0.32,0.0,0.0
2025,01202500000NB,15.1,15.2,140.0,ASP,0.28,0.0,0.1
2025,01202500000NB,15.2,15.3,105.5,ASP,0.22,0.0,0.0
2025,01202500000NB,15.3,15.4,154.0,ASP,0.23,0.0,0.9
2025,01202500000NB,15.4,15.5,100.0,ASP,0.2,0.0,0.6
2025,01202500000NB,15.5,15.6,118.4,ASP,0.24,0.0,2.9
2025,01202500000NB,15.6,15.7,93.0,ASP,0.21,0.0,0.0
2025,01202500000NB,15.7,15.8,110.6,ASP,0.24,0.0,0.0
2025,01202500000NB,15.8,15.9,128.8,ASP,0.23,0.0,0.4
2025,01202500000NB,15.9,16.0,103.0,ASP,0.23,0.0,0.0
2025,01202500000NB,16.0,16.1,136.6,ASP,0.22,0.0,5.7
2025,01202500000NB,16.1,16.2,156.2,ASP,0.25,0.0,9.7
2025,01202500000NB,16.2,16.3,115.6,ASP,0.21,0.0,10.9
2025,01202500000NB,16.3,16.4,125.0,ASP,0.24,0.0,18.7
2025,01202500000NB,16.4,16.5,116.0,ASP,0.11,0.0,0.9
2025,01202500000NB,16.5,16.6,164.8,ASP,0.55,0.0,0.0
2025,01202500000NB,16.6,16.7,95.7,ASP,0.17,0.0,0.1
2025,01202500000NB,16.7,16.8,128.0,ASP,0.16,0.0,2.3
2025,01202500000NB,16.8,16.9,214.3,ASP,0.21,0.0,5.7
2025,01202500000NB,16.9,17.0,140.4,ASP,0.13,0.0,0.8
2025,01202500000NB,17.0,17.1,235.8,ASP,0.16,0.0,0.7
2025,01202500000NB,17.1,17.2,166.4,ASP,0.09,0.0,0.8
2025,01202500000NB,17.2,17.3,463.1,CRC,0.38,0.0,0.0
2025,01202500000NB,17.3,17.31,-1.0,ASP,0.33,0.0,0.0
2025,01202500002NB,0.0,0.033,518.8,ASP,0.12,0.0,5.7
2025,01202500013NB,0.0,0.1,227.5,ASP,0.23,0.0,17.0
2025,01202500013NB,0.1,0.2,231.5,ASP,0.32,0.0,23.3
2025,01202500013NB,0.2,0.277,271.0,ASP,0.28,0.0,13.9
2025,01202500013NB,0.723,0.8,262.5,ASP,0.18,0.0,15.5
2025,01202500013NB,0.8,0.82,389.4,ASP,0.48,0.0,13.0
2025,02100810000NB,0.0,0.1,127.1,ASP,0.26,0.0,1.5
2025,02100810000NB,0.1,0.2,69.5,ASP,0.18,0.0,0.0
2025,02100810000NB,0.2,0.3,92.9,ASP,0.18,0.0,0.2
2025,02100810000NB,0.3,0.4,81.4,ASP,0.22,0.0,0.1
2025,02100810000NB,0.4,0.5,81.7,ASP,0.24,0.0,0.9
2025,02100810000NB,0.5,0.6,65.5,ASP,0.16,0.0,0.5
2025,02100810000NB,0.6,0.7,88.3,ASP,0.25,0.0,2.4
2025,02100810000NB,0.7,0.8,98.5,ASP,0.3,0.0,0.3
2025,02100810000NB,0.8,0.9,64.8,ASP,0.32,0.0,1.8
2025,02100810000NB,0.9,1.0,62.0,ASP,0.28,0.0,0.5
2025,02100810000NB,1.0,1.1,89.4,ASP,0.23,0.0,1.3
2025,02100810000NB,1.1,1.2,54.9,ASP,0.21,0.0,2.6
2025,02100810000NB,1.2,1.3,64.8,ASP,0.31,0.0,1.8
2025,02100810000NB,1.3,1.4,135.1,ASP,0.22,0.0,5.1
2025,02100810000NB,1.4,1.5,144.6,ASP,0.3,0.0,2.6
2025,02100810000NB,1.5,1.6,71.6,ASP,0.25,0.0,0.1
2025,02100810000NB,1.6,1.7,60.9,ASP,0.24,0.0,0.2
2025,02100810000NB,1.7,1.8,76.0,ASP,0.33,0.0,0.0
2025,02100810000NB,1.8,1.9,76.8,ASP,0.31,0.0,0.4
2025,02100810000NB,1.9,2.0,67.3,ASP,0.32,0.0,0.0
2025,02100810000NB,2.0,2.1,92.2,ASP,0.26,0.0,0.0
2025,02100810000NB,2.1,2.2,119.1,ASP,0.3,0.0,0.5
2025,02100810000NB,2.2,2.3,89.2,ASP,0.16,0.0,0.0
2025,02100810000NB,2.3,2.4,45.0,ASP,0.16,0.0,0.0
2025,02100810000NB,2.4,2.5,42.6,ASP,0.14,0.0,0.0
2025,02100810000NB,2.5,2.6,58.9,ASP,0.13,0.0,0.0
2025,02100810000NB,2.6,2.7,111.0,ASP,0.2,0.0,0.0
2025,02100810000NB,2.7,2.8,131.5,ASP,0.2,0.0,0.0
2025,02100810000NB,2.8,2.9,71.9,ASP,0.15,0.0,0.0
2025,02100810000NB,2.9,3.0,42.1,ASP,0.12,0.0,0.0
2025,02100810000NB,3.0,3.1,51.2,ASP,0.13,0.0,0.0
2025,02100810000NB,3.1,3.2,52.6,ASP,0.16,0.0,0.0
2025,02100810000NB,3.2,3.3,97.5,ASP,0.14,0.0,0.0
2025,02100810000NB,3.3,3.4,86.3,ASP,0.18,0.0,0.0
2025,02100810000NB,3.4,3.5,44.0,ASP,0.12,0.0,0.3
2025,02100810000NB,3.5,3.6,55.3,ASP,0.07,0.0,0.0
2025,02100810000NB,3.6,3.7,37.6,ASP,0.08,0.0,0.0
2025,02100810000NB,3.7,3.8,58.2,ASP,0.09,0.0,0.0
2025,02100810000NB,3.8,3.9,42.7,ASP,0.08,0.0,0.0
2025,02100810000NB,3.9,4.0,51.3,ASP,0.07,0.0,0.0
2025,02100810000NB,4.0,4.1,42.8,ASP,0.07,0.0,0.0
2025,02100810000NB,4.1,4.2,47.8,ASP,0.09,0.0,0.0
2025,02100810000NB,4.2,4.3,44.5,ASP,0.07,0.0,0.0
2025,02100810000NB,4.3,4.4,48.1,ASP,0.07,0.0,0.0
2025,02100810000NB,4.4,4.5,59.8,ASP,0.07,0.0,0.0
2025,02100810000NB,4.5,4.6,42.6,ASP,0.08,0.0,0.0
2025,02100810000NB,4.6,4.7,42.2,ASP,0.07,0.0,0.0
2025,02100810000NB,4.7,4.8,49.1,ASP,0.07,0.0,0.0
2025,02100810000NB,4.8,4.9,62.7,ASP,0.06,0.0,0.0
2025,02100810000NB,4.9,5.0,61.0,ASP,0.09,0.0,0.0
2025,02100810000NB,5.0,5.1,100.9,ASP,0.09,0.0,0.0
2025,02100810000NB,5.1,5.2,80.1,ASP,0.06,0.0,0.0
2025,02100810000NB,5.2,5.3,73.0,ASP,0.09,0.0,0.0
2025,02100810000NB,5.3,5.4,45.9,ASP,0.06,0.0,0.0
2025,02100810000NB,5.4,5.5,52.1,ASP,0.06,0.0,0.0
2025,02100810000NB,5.5,5.6,43.2,ASP,0.07,0.0,0.0
2025,02100810000NB,5.6,5.7,44.9,ASP,0.08,0.0,0.0
2025,02100810000NB,5.7,5.8,45.8,ASP,0.07,0.0,0.0
2025,02100810000NB,5.8,5.9,42.6,ASP,0.08,0.0,0.0
2025,02100810000NB,5.9,6.0,39.1,ASP,0.07,0.0,0.0
2025,02100810000NB,6.0,6.1,45.2,ASP,0.06,0.0,0.0
2025,02100810000NB,6.1,6.2,41.9,ASP,0.06,0.0,0.0
2025,02100810000NB,6.2,6.3,41.7,ASP,0.05,0.0,0.0
2025,02100810000NB,6.3,6.4,56.6,ASP,0.05,0.0,0.0
2025,02100810000NB,6.4,6.5,57.8,ASP,0.05,0.0,0.2
2025,02100810000NB,6.5,6.6,44.1,ASP,0.05,0.0,0.0
2025,02100810000NB,6.6,6.7,105.6,ASP,0.07,0.0,0.0
2025,02100810000NB,6.7,6.8,42.9,ASP,0.05,0.0,0.0
2025,02100810000NB,6.8,6.9,73.5,ASP,0.07,0.0,0.0
2025,02100810000NB,6.9,7.0,40.3,ASP,0.04,0.0,0.0
2025,02100810000NB,7.0,7.1,42.5,ASP,0.05,0.0,0.0
2025,02100810000NB,7.1,7.2,54.7,ASP,0.06,0.0,0.1
2025,02100810000NB,7.2,7.3,49.9,ASP,0.06,0.0,0.1
2025,02100810000NB,7.3,7.4,43.7,ASP,0.06,0.0,0.0
2025,02100810000NB,7.4,7.5,38.4,ASP,0.07,0.0,0.0
2025,02100810000NB,7.5,7.6,52.1,ASP,0.08,0.0,0.0
2025,02100810000NB,7.6,7.7,73.8,ASP,0.18,0.0,0.1
2025,02100810000NB,7.7,7.8,57.5,ASP,0.14,0.0,0.0
2025,02100810000NB,7.8,7.9,50.0,ASP,0.13,0.0,1.5
2025,02100810000NB,7.9,8.0,59.1,ASP,0.16,0.0,0.0
2025,02100810000NB,8.0,8.1,59.6,ASP,0.14,0.0,0.5
2025,02100810000NB,8.1,8.2,56.2,ASP,0.13,0.0,0.4
2025,02100810000NB,8.2,8.3,49.6,ASP,0.12,0.0,0.0
2025,02100810000NB,8.3,8.4,50.8,ASP,0.12,0.0,0.0
2025,02100810000NB,8.4,8.5,59.3,ASP,0.11,0.0,0.0
2025,02100810000NB,8.5,8.6,52.4,ASP,0.09,0.0,0.0
2025,02100810000NB,8.6,8.7,56.9,ASP,0.13,0.0,0.0
2025,02100810000NB,8.7,8.8,68.2,ASP,0.1,0.0,0.0
2025,02100810000NB,8.8,8.9,61.7,ASP,0.07,0.0,0.0
2025,02100810000NB,8.9,9.0,57.9,ASP,0.1,0.0,0.0
2025,02100810000NB,9.0,9.1,64.2,ASP,0.11,0.0,0.0
2025,02100810000NB,9.1,9.2,66.3,ASP,0.09,0.0,0.0
2025,02100810000NB,9.2,9.3,43.8,ASP,0.07,0.0,0.0
2025,02100810000NB,9.3,9.4,42.5,ASP,0.07,0.0,0.0
2025,02100810000NB,9.4,9.5,42.0,ASP,0.08,0.0,0.0
2025,02100810000NB,9.5,9.6,46.7,ASP,0.08,0.0,0.0
2025,02100810000NB,9.6,9.7,48.6,ASP,0.08,0.0,0.0
2025,02100810000NB,9.7,9.8,50.9,ASP,0.09,0.0,0.4
2025,02100810000NB,9.8,9.9,48.0,ASP,0.09,0.0,0.3
2025,02100810000NB,9.9,10.0,53.4,ASP,0.09,0.0,0.3
2025,02100810000NB,10.0,10.1,63.1,ASP,0.09,0.0,0.3
2025,02100810000NB,10.1,10.2,51.2,ASP,0.09,0.0,0.0
2025,02100810000NB,10.2,10.3,45.0,ASP,0.09,0.0,1.7
2025,02100810000NB,10.3,10.4,47.8,ASP,0.1,0.0,2.0
2025,02100810000NB,10.4,10.5,53.1,ASP,0.09,0.0,2.0
2025,02100810000NB,10.5,10.6,59.9,ASP,0.11,0.0,0.9
2025,02100810000NB,10.6,10.7,48.1,ASP,0.1,0.0,0.2
2025,02100810000NB,10.7,10.8,43.1,ASP,0.09,0.0,0.0
2025,02100810000NB,10.8,10.9,65.7,ASP,0.1,0.0,0.7
2025,02100810000NB,10.9,11.0,56.7,ASP,0.11,0.0,0.8
2025,02100810000NB,11.0,11.1,56.4,ASP,0.11,0.0,0.6
2025,02100810000NB,11.1,11.2,72.8,ASP,0.12,0.0,0.2
2025,02100810000NB,11.2,11.3,61.3,ASP,0.11,0.0,0.0
2025,02100810000NB,11.3,11.4,66.9,ASP,0.16,0.0,0.0
2025,02100810000NB,11.4,11.5,73.6,ASP,0.15,0.0,0.0
2025,02100810000NB,11.5,11.6,73.3,ASP,0.16,0.0,0.0
2025,02100810000NB,11.6,11.7,112.3,ASP,0.08,0.0,0.1
2025,02100810000NB,11.7,11.8,72.9,ASP,0.15,0.0,0.1
2025,02100810000NB,11.8,11.9,62.2,ASP,0.16,0.0,0.0
2025,02100810000NB,11.9,12.0,69.1,ASP,0.13,0.0,0.0
2025,02100810000NB,12.0,12.1,77.8,ASP,0.1,0.0,0.0
2025,02100810000NB,12.1,12.2,117.0,ASP,0.16,0.0,0.0
2025,02100810000NB,12.2,12.3,85.7,ASP,0.24,0.0,0.0
2025,02100810000NB,12.3,12.4,87.1,ASP,0.27,0.0,0.0
2025,02100810000NB,12.4,12.5,81.9,ASP,0.3,0.0,0.0
2025,02100810000NB,12.5,12.6,90.4,ASP,0.29,0.0,0.0
2025,02100810000NB,12.6,12.7,94.5,ASP,0.3,0.0,0.0
2025,02100810000NB,12.7,12.8,101.7,ASP,0.29,0.0,0.0
2025,02100810000NB,12.8,12.9,100.3,ASP,0.17,0.0,0.0
2025,02100810000NB,12.9,13.0,109.5,ASP,0.27,0.0,0.0
2025,02100810000NB,13.0,13.1,85.8,ASP,0.27,0.0,0.0
2025,02100810000NB,13.1,13.2,74.1,ASP,0.22,0.0,0.0
2025,02100810000NB,13.2,13.3,71.5,ASP,0.14,0.0,0.0
2025,02100810000NB,13.3,13.4,73.3,ASP,0.13,0.0,0.4
2025,02100810000NB,13.4,13.5,69.4,ASP,0.12,0.0,0.0
2025,02100810000NB,13.5,13.6,121.8,ASP,0.12,0.0,0.0
2025,02100810000NB,13.6,13.7,72.8,ASP,0.17,0.0,0.0
2025,02100810000NB,13.7,13.8,68.0,ASP,0.18,0.0,0.0
2025,02100810000NB,13.8,13.9,79.1,ASP,0.21,0.0,0.0
2025,02100810000NB,13.9,14.0,77.9,ASP,0.2,0.0,0.1
2025,02100810000NB,14.0,14.1,91.4,ASP,0.21,0.0,0.0
2025,02100810000NB,14.1,14.2,100.6,ASP,0.14,0.0,0.1
2025,02100810000NB,14.2,14.3,84.6,ASP,0.09,0.0,2.1
2025,02100810000NB,14.3,14.4,72.7,ASP,0.19,0.0,0.0
2025,02100810000NB,14.4,14.5,95.6,ASP,0.18,0.0,0.0
2025,02100810000NB,14.5,14.6,86.3,ASP,0.16,0.0,0.1
2025,02100810000NB,14.6,14.7,75.9,ASP,0.14,0.0,0.0
2025,02100810000NB,14.7,14.8,59.9,ASP,0.18,0.0,0.0
2025,02100810000NB,14.8,14.9,64.2,ASP,0.17,0.0,0.2
2025,02100810000NB,14.9,15.0,60.1,ASP,0.15,0.0,0.0
2025,02100810000NB,15.0,15.1,80.5,ASP,0.19,0.0,0.0
2025,02100810000NB,15.1,15.2,59.5,ASP,0.19,0.0,0.1
2025,02100810000NB,15.2,15.3,53.7,ASP,0.21,0.0,0.0
2025,02100810000NB,15.3,15.4,60.4,ASP,0.17,0.0,0.0
2025,02100810000NB,15.4,15.5,56.8,ASP,0.14,0.0,0.0
2025,02100810000NB,15.5,15.6,106.4,ASP,0.14,0.0,0.5
2025,02100810000NB,15.6,15.7,143.2,ASP,0.09,0.0,1.6
2025,02100810000NB,15.7,15.8,126.5,ASP,0.12,0.0,0.1
2025,02100810000NB,15.8,15.9,82.8,ASP,0.12,0.0,0.0
2025,02100810000NB,15.9,16.0,141.7,ASP,0.16,0.0,0.0
2025,02100810000NB,16.0,16.1,136.7,ASP,0.17,0.0,0.0
2025,02100810000NB,16.1,16.2,75.9,ASP,0.14,0.0,0.0
2025,02100810000NB,16.2,16.3,84.2,ASP,0.12,0.0,0.0
2025,02100810000NB,16.3,16.4,56.3,ASP,0.13,0.0,0.0
2025,02100810000NB,16.4,16.5,46.7,ASP,0.14,0.0,0.0
2025,02100810000NB,16.5,16.6,92.2,ASP,0.13,0.0,0.0
2025,02100810000NB,16.6,16.7,54.5,ASP,0.12,0.0,0.0
2025,02100810000NB,16.7,16.8,80.7,ASP,0.12,0.0,0.0
2025,02100810000NB,16.8,16.9,81.8,ASP,0.14,0.0,0.0
2025,02100810000NB,16.9,17.0,62.7,ASP,0.16,0.0,0.0
2025,02100810000NB,17.0,17.1,102.0,ASP,0.14,0.0,0.0
2025,02100810000NB,17.1,17.2,105.2,ASP,0.13,0.0,0.2
2025,02100810000NB,17.2,17.3,55.3,ASP,0.17,0.0,0.0
2025,02100810000NB,17.3,17.4,68.8,ASP,0.16,0.0,0.1
2025,02100810000NB,17.4,17.5,51.0,ASP,0.13,0.0,0.4
2025,02100810000NB,17.5,17.6,92.9,ASP,0.14,0.0,0.0
2025,02100810000NB,17.6,17.7,134.2,ASP,0.11,0.0,0.0
2025,02100810000NB,17.7,17.8,68.2,ASP,0.08,0.0,0.0
2025,02100810000NB,17.8,17.9,104.0,ASP,0.11,0.0,0.0
2025,02100810000NB,17.9,18.0,90.7,ASP,0.09,0.0,0.9
2025,02100810000NB,18.0,18.1,107.1,ASP,0.14,0.0,0.4
2025,02100810000NB,18.1,18.2,164.3,ASP,0.13,0.0,0.2
2025,02100810000NB,18.2,18.3,70.0,ASP,0.13,0.0,0.0
2025,02100810000NB,18.3,18.4,71.8,ASP,0.13,0.0,0.0
2025,02100810000NB,18.4,18.5,61.0,ASP,0.14,0.0,0.0
2025,02100810000NB,18.5,18.6,57.5,ASP,0.15,0.0,0.2
2025,02100810000NB,18.6,18.7,53.5,ASP,0.12,0.0,0.0
2025,02100810000NB,18.7,18.8,72.6,ASP,0.13,0.0,0.0
2025,02100810000NB,18.8,18.9,59.0,ASP,0.17,0.0,0.0
2025,02100810000NB,18.9,19.0,66.9,ASP,0.17,0.0,0.0
2025,02100810000NB,19.0,19.1,78.2,ASP,0.16,0.0,0.0
2025,02100810000NB,19.1,19.2,200.4,ASP,0.17,0.0,2.5
2025,02100810000NB,19.2,19.3,95.9,ASP,0.16,0.0,0.4
2025,02100810000NB,19.3,19.4,72.1,ASP,0.15,0.0,1.7
2025,02100810000NB,19.4,19.5,92.7,ASP,0.11,0.0,1.8
2025,02100810000NB,19.5,19.6,78.7,ASP,0.08,0.0,0.0
2025,02100810000NB,19.6,19.7,55.1,ASP,0.08,0.0,0.0
2025,02100810000NB,19.7,19.8,67.0,ASP,0.08,0.0,0.2
2025,02100810000NB,19.8,19.9,60.0,ASP,0.07,0.0,0.2
2025,02100810000NB,19.9,20.0,61.9,ASP,0.1,0.0,1.9
2025,02100810000NB,20.0,20.1,77.8,ASP,0.14,0.0,1.7
2025,02100810000NB,20.1,20.2,80.8,ASP,0.15,0.0,8.4
2025,02100810000NB,20.2,20.3,71.4,ASP,0.14,0.0,10.2
2025,02100810000NB,20.3,20.4,100.9,ASP,0.21,0.0,4.5
2025,02100810000NB,20.4,20.5,131.7,ASP,0.28,0.0,4.7
2025,02100810000NB,20.5,20.6,111.2,ASP,0.23,0.0,14.3
2025,02100810000NB,20.6,20.7,71.8,ASP,0.1,0.0,13.8
2025,02100810000NB,20.7,20.8,73.1,ASP,0.15,0.0,11.0
2025,02100810000NB,20.8,20.9,103.8,ASP,0.19,0.0,13.5
2025,02100810000NB,20.9,21.0,138.0,ASP,0.17,0.0,21.5
2025,02100810000NB,21.0,21.1,98.8,ASP,0.16,0.0,23.7
2025,02100810000NB,21.1,21.2,92.8,ASP,0.15,0.0,17.6
2025,02100810000NB,21.2,21.3,93.2,ASP,0.17,0.0,18.6
2025,02100810000NB,21.3,21.4,106.0,ASP,0.16,0.0,19.2
2025,02100810000NB,21.4,21.5,67.0,ASP,0.14,0.0,7.9
2025,02100810000NB,21.5,21.6,77.3,ASP,0.15,0.0,7.9
2025,02100810000NB,21.6,21.7,79.4,ASP,0.13,0.0,0.0
2025,02100810000NB,21.7,21.8,156.4,ASP,0.12,0.0,0.4
2025,02100810000NB,21.8,21.9,92.9,ASP,0.14,0.0,0.5
2025,02100810000NB,21.9,22.0,99.3,ASP,0.14,0.0,0.7
2025,02100810000NB,22.0,22.1,97.0,ASP,0.11,0.0,1.2
2025,02100810000NB,22.1,22.2,107.0,ASP,0.07,0.0,0.1
2025,02100810000NB,22.2,22.3,113.2,ASP,0.06,0.0,0.3
2025,02100810000NB,22.3,22.4,94.5,ASP,0.08,0.0,0.7
2025,02100810000NB,22.4,22.5,108.5,ASP,0.11,0.0,12.6
2025,02100810000NB,22.5,22.6,120.5,ASP,0.17,0.0,26.3
2025,02100810000NB,22.6,22.7,124.3,ASP,0.16,0.0,33.3
2025,02100810000NB,22.7,22.8,109.2,ASP,0.17,0.0,33.2
2025,02100810000NB,22.8,22.9,115.6,ASP,0.17,0.0,36.6
2025,02100810000NB,22.9,23.0,105.3,ASP,0.18,0.0,30.0
2025,02100810000NB,23.0,23.1,75.9,ASP,0.14,0.0,0.3
2025,02100810000NB,23.1,23.2,51.9,ASP,0.15,0.0,0.0
2025,02100810000NB,23.2,23.3,73.6,ASP,0.14,0.0,0.2
2025,02100810000NB,23.3,23.4,64.7,ASP,0.18,0.0,0.0
2025,02100810000NB,23.4,23.5,185.4,CRC,0.15,0.0,0.0
2025,02100810000NB,23.5,23.6,81.9,ASP,0.14,0.0,0.0
2025,02100810000NB,23.6,23.7,71.0,ASP,0.11,0.0,0.1
2025,02100810000NB,23.7,23.8,68.2,ASP,0.09,0.0,0.0
2025,02100810000NB,23.8,23.9,86.8,ASP,0.1,0.0,0.7
2025,02100810000NB,23.9,24.0,69.7,ASP,0.1,0.0,0.0
2025,02100810000NB,24.0,24.1,82.1,ASP,0.1,0.0,1.4
2025,02100810000NB,24.1,24.2,77.9,ASP,0.13,0.0,0.8
2025,02100810000NB,24.2,24.3,73.5,ASP,0.11,0.0,0.0
2025,02100810000NB,24.3,24.4,84.2,ASP,0.15,0.0,0.0
2025,02100810000NB,24.4,24.5,70.3,ASP,0.13,0.0,0.0
2025,02100810000NB,24.5,24.6,138.6,ASP,0.2,0.0,3.0
2025,02100810000NB,24.6,24.7,121.9,ASP,0.18,0.0,2.0
2025,02100810000NB,24.7,24.8,63.2,ASP,0.12,0.0,2.4
2025,02100810000NB,24.8,24.9,62.7,ASP,0.12,0.0,0.0
2025,02100810000NB,24.9,25.0,56.2,ASP,0.1,0.0,0.0
2025,02100810000NB,25.0,25.1,71.1,ASP,0.09,0.0,0.0
2025,02100810000NB,25.1,25.2,82.0,ASP,0.1,0.0,0.0
2025,02100810000NB,25.2,25.3,78.9,ASP,0.12,0.0,0.3
2025,02100810000NB,25.3,25.4,73.7,ASP,0.16,0.0,0.0
2025,02100810000NB,25.4,25.5,61.1,ASP,0.11,0.0,0.0
2025,02100810000NB,25.5,25.6,76.9,ASP,0.09,0.0,0.2
2025,02100810000NB,25.6,25.7,57.0,ASP,0.08,0.0,0.0
2025,02100810000NB,25.7,25.8,62.1,ASP,0.07,0.0,0.1
2025,02100810000NB,25.8,25.9,93.4,ASP,0.11,0.0,0.0
2025,02100810000NB,25.9,26.0,126.9,CRC,0.09,0.0,0.0
2025,02100810000SB,25.9,26.0,129.0,CRC,0.12,0.0,0.0
2025,02100810000SB,25.8,25.9,73.6,ASP,0.17,0.0,0.0
2025,02100810000SB,25.7,25.8,76.0,ASP,0.14,0.0,0.0
2025,02100810000SB,25.6,25.7,51.6,ASP,0.13,0.0,0.0
2025,02100810000SB,25.5,25.6,54.8,ASP,0.13,0.0,0.0
2025,02100810000SB,25.4,25.5,54.5,ASP,0.17,0.0,0.0
2025,02100810000SB,25.3,25.4,59.5,ASP,0.15,0.0,0.0
