,RouteId,BeginPoint,EndPoint,YearLastConstructionVd,SampleId,SurfaceTypeVn
2496,13200600000EB,36.0,36.02,,130600003519,6
2497,13200600000EB,36.4816,36.5,,130600003519,6
2498,13200600000EB,35.4,35.4158,,130600003519,6
2499,13200600000EB,35.6,35.61,,130600003519,6
2500,13200600000EB,35.7869,35.8,,130600003519,6
2501,13200600000EB,36.5,36.5067,,130600003519,6
2502,13200600000EB,29.3,29.4,,130600002853,6
2503,13200600000EB,28.9,29.0,,130600002853,6
2504,13200600000EB,28.8,28.9,,130600002853,6
2505,13200600000EB,28.7,28.8,,130600002853,6
2506,13200600000EB,28.6,28.7,,130600002853,6
2507,13202190000NB,10.6,10.7,,132190001001,6
2508,13202190000NB,10.7,10.7858,,132190001001,6
2509,13200600000EB,29.5,29.6,,130600002853,6
2510,13200600000EB,29.2,29.3,,130600002853,6
2511,13200600000EB,29.1,29.2,,130600002853,6
2512,13200600000EB,28.53,28.6,,130600002853,6
2513,13202190000NB,11.12,11.2,,132190001106,6
2514,13202190000NB,11.2,11.26,,132190001106,6
2515,13202190000NB,10.9546,11.0,,132190001085,6
2516,13202190000NB,10.8593,10.9,,132190001085,6
2517,13202190000NB,10.9,10.9546,,132190001085,6
2518,13202190000NB,10.8,10.85,,132190001001,6
2519,13200600000EB,29.4,29.5,,130600002853,6
2520,13200600000EB,29.0,29.1,,130600002853,6
2521,13202190000NB,11.0172,11.0511,,132190001085,6
2522,13202190000NB,11.06,11.0968,,132190001106,6
2523,13202190000NB,10.85,10.8593,,132190001085,6
2524,13202190000NB,11.0511,11.06,,132190001085,6
2525,13200600000EB,29.6,29.61,,130600002853,6
2526,13202190000NB,11.0,11.0172,,132190001085,6
2527,13202190000NB,11.1,11.12,,132190001106,6
2528,13202190000NB,10.7858,10.8,,132190001001,6
2529,13202190000NB,11.0968,11.1,,132190001106,6
2530,13202190000NB,15.8,15.9,,132190001574,6
2531,13202190000NB,16.1,16.1947,,132190001574,6
2532,13202190000NB,15.9,16.0,,132190001574,6
2533,13202190000NB,16.0,16.1,,132190001574,6
2534,13202190000NB,16.24,16.3,,132190001574,6
2535,13202190000NB,16.3,16.3686,,132190001574,6
2536,13202190000NB,16.2,16.24,,132190001574,6
2537,13202190000NB,15.7619,15.8,,132190001574,6
2538,13202190000NB,15.74,15.7619,,132190001574,6
2539,13202190000NB,16.1947,16.2,,132190001574,6
2540,13202190000NB,16.3686,16.37,,132190001574,6
2541,13202190000NB,21.4,21.47,,132190002134,6
2542,13202190000NB,21.5214,21.6,,132190002134,6
2543,13202190000NB,21.6,21.7,,132190002134,6
2544,13202190000NB,21.7139,21.8,,132190002134,6
2545,13202190000NB,21.34,21.4,,132190002134,6
2546,13202190000NB,21.47,21.5,,132190002134,6
2547,13202190000NB,21.8,21.86,,132190002134,6
2548,13202190000NB,21.5,21.5214,,132190002134,6
2549,13202190000NB,21.7,21.7139,,132190002134,6
2550,20100770016NB,73.9,74.0,,200770006721,6
2551,20100770016NB,74.6,74.7,,200770007436,6
2552,20100770016NB,75.2,75.3,,200770007500,6
2553,20100770016NB,75.5,75.6,,200770007500,6
2554,20100770016NB,75.9,76.0,,200770007500,6
2555,20100770016NB,76.3,76.4,,200770007500,6
2556,20100770016NB,76.7,76.8,,200770007500,6
2557,20100770016NB,77.0,77.1,,200770007500,6
2558,20100770016NB,73.8045,73.9,,200770006721,6
2559,20100770016NB,75.6,75.7,,200770007500,6
2560,20100770016NB,77.3,77.4,,200770007500,6
2561,20100770016NB,77.4,77.46,,200770007500,6
2562,20100770016NB,71.3,71.4,,200770006721,6
2563,20100770016NB,71.4,71.5,,200770006721,6
2564,20100770016NB,73.2,73.3,,200770006721,6
2565,20100770016NB,73.5,73.6,,200770006721,6
2566,20100770016NB,73.6,73.7,,200770006721,6
2567,20100770016NB,73.7,73.8,,200770006721,6
2568,20100770016NB,74.4,74.5,,200770007436,6
2569,20100770016NB,74.5,74.6,,200770007436,6
2570,20100770016NB,75.3,75.4,,200770007500,6
2571,20100770016NB,75.4,75.5,,200770007500,6
2572,20100770016NB,75.7,75.8,,200770007500,6
2573,20100770016NB,75.8,75.9,,200770007500,6
2574,20100770016NB,76.0,76.1,,200770007500,6
2575,20100770016NB,76.1,76.2,,200770007500,6
2576,20100770016NB,76.2,76.3,,200770007500,6
2577,20100770016NB,76.4,76.5,,200770007500,6
2578,20100770016NB,76.5,76.6,,200770007500,6
2579,20100770016NB,76.8,76.9,,200770007500,6
2580,20100770016NB,76.9,77.0,,200770007500,6
2581,20100770016NB,77.1,77.2,,200770007500,6
2582,20100770016NB,77.2,77.3,,200770007500,6
2583,20100770016NB,77.6,77.7,,200770007751,6
2584,20100770016NB,77.7,77.8,,200770007751,6
2585,20100770016NB,70.7,70.8,,200770006721,6
2586,20100770016NB,70.8,70.9,,200770006721,6
2587,20100770016NB,70.9,71.0,,200770006721,6
2588,20100770016NB,71.0,71.1,,200770006721,6
2589,20100770016NB,71.1,71.2,,200770006721,6
2590,20100770016NB,71.2,71.3,,200770006721,6
2591,20100770016NB,72.5,72.6,,200770006721,6
2592,20100770016NB,72.6,72.7,,200770006721,6
2593,20100770016NB,72.7,72.8,,200770006721,6
2594,20100770016NB,72.8,72.9,,200770006721,6
2595,20100770016NB,72.9,73.0,,200770006721,6
2596,20100770016NB,73.0,73.1,,200770006721,6
2597,20100770016NB,73.1,73.2,,200770006721,6
2598,20100770016NB,71.5,71.6,,200770006721,6
2599,20100770016NB,71.6,71.7,,200770006721,6
2600,20100770016NB,71.7,71.8,,200770006721,6
2601,20100770016NB,74.7,74.8,,200770007436,6
2602,20100770016NB,74.8,74.9,,200770007436,6
2603,20100770016NB,74.9,75.0,,200770007436,6
2604,20100770016NB,75.0,75.1,,200770007500,6
2605,20100770016NB,75.1,75.186,,200770007500,6
2606,20100770016NB,70.6,70.7,,200770006721,6
2607,20100770016NB,72.4,72.5,,200770006721,6
2608,20100770016NB,74.0,74.07,,200770006721,6
2609,20100770016NB,74.36,74.4,,200770007436,6
2610,20100770016NB,76.66,76.7,,200770007500,6
2611,20100770016NB,74.1,74.17,,200770006721,6
2612,20100770016NB,76.6,76.66,,200770007500,6
2613,20100770016NB,77.51,77.6,,200770007751,6
2614,20100770016NB,74.07,74.1,,200770006721,6
2615,20100770016NB,77.8,77.83,,200770007751,6
2616,20100770016NB,75.19,75.2,,200770007500,6
2617,20100770016NB,73.8,73.8045,,200770006721,6
2618,20100770016NB,75.186,75.19,,200770007500,6
2619,10100770016NB,64.4,64.5,,100770006273,6
2620,10100770016NB,65.9,66.0,,100770006273,6
2621,20100770016NB,67.8,67.9,,200770006721,6
2622,20100770016NB,68.2,68.3,,200770006721,6
2623,10100770016NB,61.5,61.6,,100770005962,6
2624,20100770016NB,67.5,67.6,,200770006721,6
2625,10100770016NB,66.0,66.06,,100770006273,6
2626,10100770016NB,63.635,63.7,,100770006273,6
2627,10100770016NB,62.73,62.8,,100770006273,6
2628,10100770016NB,62.9,62.9753,,100770006273,3
2629,10100770016NB,63.0,63.1,,100770006273,6
2630,10100770016NB,63.1,63.2,,100770006273,6
2631,10100770016NB,63.3,63.4,,100770006273,6
2632,10100770016NB,63.4,63.469,,100770006273,6
2633,10100770016NB,63.5,63.6,,100770006273,3
2634,10100770016NB,63.9,64.0,,100770006273,6
2635,10100770016NB,64.0,64.1,,100770006273,6
2636,10100770016NB,64.1,64.2,,100770006273,6
2637,10100770016NB,64.2,64.3,,100770006273,6
2638,10100770016NB,64.5,64.6,,100770006273,6
2639,10100770016NB,64.7,64.8,,100770006273,6
2640,10100770016NB,64.8,64.9,,100770006273,6
2641,10100770016NB,64.9,65.0,,100770006273,6
2642,10100770016NB,65.0,65.1,,100770006273,6
2643,10100770016NB,65.1,65.2,,100770006273,6
2644,10100770016NB,65.2,65.3,,100770006273,6
2645,10100770016NB,65.3,65.4,,100770006273,6
2646,10100770016NB,60.6,60.7,,100770005962,6
2647,10100770016NB,60.7,60.8,,100770005962,6
2648,10100770016NB,60.8,60.9,,100770005962,6
2649,10100770016NB,60.9,61.0,,100770005962,6
2650,10100770016NB,61.2,61.3,,100770005962,6
2651,10100770016NB,61.3,61.4,,100770005962,6
2652,10100770016NB,61.4,61.5,,100770005962,6
2653,10100770016NB,65.6,65.7,,100770006273,6
2654,10100770016NB,65.7,65.8,,100770006273,6
2655,10100770016NB,66.2,66.3,,100770006615,6
2656,10100770016NB,66.5,66.6,,100770006615,6
2657,10100770016NB,66.8,66.9,,100770006615,6
2658,10100770016NB,67.1,67.2,,100770006615,6
2659,20100770016NB,67.21,67.3,,200770006721,6
2660,20100770016NB,67.3,67.4,,200770006721,6
2661,20100770016NB,67.4,67.5,,200770006721,6
2662,20100770016NB,67.6,67.7,,200770006721,6
2663,20100770016NB,67.7,67.8,,200770006721,6
2664,20100770016NB,67.9,68.0,,200770006721,6
2665,20100770016NB,68.0,68.07,,200770006721,6
2666,10100770016NB,65.4024,65.5,,100770006273,3
2667,10100770016NB,61.0,61.066,,100770005962,6
2668,10100770016NB,65.8402,65.9,,100770006273,6
2669,10100770016NB,63.6,63.635,,100770006273,6
2670,10100770016NB,63.2,63.2436,,100770006273,3
2671,10100770016NB,63.2436,63.3,,100770006273,3
2672,10100770016NB,64.3,64.4,,100770006273,6
2673,10100770016NB,64.6,64.7,,100770006273,6
2674,10100770016NB,60.5,60.54,,100770005962,6
2675,10100770016NB,60.54,60.6,,100770005962,6
2676,10100770016NB,66.1,66.15,,100770006273,6
2677,10100770016NB,66.15,66.2,,100770006615,6
2678,10100770016NB,66.3013,66.4,,100770006615,6
2679,10100770016NB,66.4,66.5,,100770006615,6
2680,10100770016NB,65.5,65.6,,100770006273,6
2681,10100770016NB,63.7,63.755,,100770006273,3
2682,10100770016NB,63.755,63.7923,,100770006273,3
2683,10100770016NB,63.8,63.845,,100770006273,6
2684,10100770016NB,63.845,63.9,,100770006273,6
2685,10100770016NB,62.8,62.872,,100770006273,6
2686,10100770016NB,66.9,67.0,,100770006615,6
2687,10100770016NB,67.0,67.1,,100770006615,6
2688,10100770016NB,66.6,66.7,,100770006615,6
2689,10100770016NB,66.7,66.8,,100770006615,6
2690,10100770016NB,61.1,61.132,,100770005962,6
2691,10100770016NB,61.132,61.17,,100770005962,6
2692,20100770016NB,68.1,68.139,,200770006721,6
2693,10100770016NB,61.17,61.2,,100770005962,6
2694,10100770016NB,63.469,63.4871,,100770006273,6
2695,20100770016NB,68.07,68.1,,200770006721,6
2696,10100770016NB,65.8,65.8402,,100770006273,6
2697,10100770016NB,66.06,66.1,,100770006273,6
2698,10100770016NB,62.872,62.9,,100770006273,6
2699,10100770016NB,62.976,63.0,,100770006273,3
2700,10100770016NB,61.066,61.1,,100770005962,6
2701,20100770016NB,68.139,68.177,,200770006721,6
2702,20100770016NB,68.177,68.2,,200770006721,6
2703,10100770016NB,63.4871,63.5,,100770006273,6
2704,10100770016NB,63.7923,63.8,,100770006273,3
2705,10100770016NB,67.2,67.21,,100770006615,6
2706,10100770016NB,65.4,65.4024,,100770006273,3
2707,10100770016NB,66.3,66.3013,,100770006615,6
2708,10100770016NB,62.9753,62.976,,100770006273,3
2709,10100770016NB,59.1,59.2,,100770005832,6
2710,10100770016NB,59.8,59.9,,100770005962,6
2711,10100770016NB,59.62,59.7,,100770005962,6
2712,10100770016NB,59.7059,59.8,,100770005962,6
2713,10100770016NB,58.9,59.0,,100770005832,6
2714,10100770016NB,59.0,59.0793,,100770005832,6
2715,10100770016NB,59.2,59.3,,100770005832,6
2716,10100770016NB,59.3,59.4,,100770005832,6
2717,10100770016NB,59.9,60.0,,100770005962,6
2718,10100770016NB,60.0,60.1,,100770005962,6
2719,10100770016NB,60.1,60.2,,100770005962,6
2720,10100770016NB,60.2,60.3,,100770005962,6
2721,10100770016NB,60.3,60.4,,100770005962,6
2722,10100770016NB,60.4,60.5,,100770005962,6
2723,10100770016NB,59.4,59.482,,100770005832,6
2724,10100770016NB,59.512,59.59,,100770005832,6
2725,10100770016NB,59.0793,59.1,,100770005832,6
2726,10100770016NB,59.6,59.62,,100770005832,6
2727,10100770016NB,59.482,59.5,,100770005832,6
2728,10100770016NB,59.59,59.6,,100770005832,6
2729,10100770016NB,59.504,59.512,,100770005832,6
2730,10100770016NB,59.7,59.7059,,100770005962,6
2731,10100770016NB,59.5,59.504,,100770005832,6
2732,20100770016NB,71.8,71.8644,,200770006721,6
2733,20100770016NB,68.3,68.4,,200770006721,6
2734,20100770016NB,68.4,68.5,,200770006721,6
2735,20100770016NB,68.5,68.6,,200770006721,6
2736,20100770016NB,68.6,68.7,,200770006721,6
2737,20100770016NB,68.7,68.8,,200770006721,6
2738,20100770016NB,68.8,68.9,,200770006721,6
2739,20100770016NB,68.9,69.0,,200770006721,6
2740,20100770016NB,69.0,69.1,,200770006721,6
2741,20100770016NB,69.1,69.2,,200770006721,6
2742,20100770016NB,69.2,69.3,,200770006721,6
2743,20100770016NB,69.7,69.8,,200770006721,6
2744,20100770016NB,69.8,69.9,,200770006721,6
2745,20100770016NB,69.9,70.0,,200770006721,6
2746,20100770016NB,70.0,70.1,,200770006721,6
2747,20100770016NB,70.1,70.2,,200770006721,6
2748,20100770016NB,70.2,70.3,,200770006721,6
2749,20100770016NB,70.31,70.4,,200770006721,6
2750,20100770016NB,70.4,70.5,,200770006721,6
2751,20100770016NB,70.5,70.6,,200770006721,6
2752,20100770016NB,71.9,72.0,,200770006721,6
2753,20100770016NB,72.0,72.1,,200770006721,6
2754,20100770016NB,72.1,72.2,,200770006721,6
2755,20100770016NB,72.2,72.3,,200770006721,6
2756,20100770016NB,72.3,72.3902,,200770006721,6
2757,20100770016NB,73.3,73.4,,200770006721,6
2758,20100770016NB,73.4,73.5,,200770006721,6
2759,20100770016NB,69.3,69.4,,200770006721,6
2760,20100770016NB,69.4,69.5,,200770006721,6
2761,20100770016NB,69.5,69.6,,200770006721,6
2762,20100770016NB,69.6,69.7,,200770006721,6
2763,20100770016NB,71.8644,71.9,,200770006721,6
2764,20100770016NB,70.3,70.31,,200770006721,6
2765,20100770016NB,72.3902,72.4,,200770006721,6
2766,20100770016NB,85.2,85.3,,200770008494,6
2767,20100770016NB,83.7,83.8,,200770008345,6
2768,20100770016NB,84.1,84.2,,200770008345,6
2769,20100770016NB,84.42,84.5,,200770008442,6
2770,20100770016NB,84.5,84.5901,,200770008442,6
2771,20100770016NB,86.9,87.0,,200770008668,6
2772,20100770016NB,87.0,87.1,,200770008668,6
2773,20100770016NB,87.1,87.2,,200770008668,6
2774,20100770016NB,87.2,87.3,,200770008668,6
2775,20100770016NB,87.4,87.5,,200770008668,6
2776,20100770016NB,87.5,87.6,,200770008668,6
2777,20100770016NB,87.9,88.0,,200770008668,6
2778,20100770016NB,88.0,88.1,,200770008668,6
2779,20100770016NB,88.1,88.2,,200770008668,6
2780,20100770016NB,88.2,88.3,,200770008668,6
2781,20100770016NB,88.4,88.5,,200770008668,6
2782,20100770016NB,83.5,83.6,,200770008345,6
2783,20100770016NB,83.6,83.7,,200770008345,6
2784,20100770016NB,83.8,83.9,,200770008345,6
2785,20100770016NB,83.9,84.0,,200770008345,6
2786,20100770016NB,84.0,84.1,,200770008345,6
2787,20100770016NB,84.2,84.3,,200770008345,6
2788,20100770016NB,84.62,84.7,,200770008442,6
2789,20100770016NB,85.5,85.6,,200770008494,6
2790,20100770016NB,85.6,85.7,,200770008494,6
2791,20100770016NB,85.7,85.8,,200770008494,6
2792,20100770016NB,85.9,86.0,,200770008494,6
2793,20100770016NB,86.0,86.1,,200770008494,6
2794,20100770016NB,86.1,86.2,,200770008494,6
2795,20100770016NB,86.2,86.3,,200770008494,6
2796,20100770016NB,86.3,86.4,,200770008494,6
2797,20100770016NB,86.4,86.5,,200770008494,6
2798,20100770016NB,86.6,86.68,,200770008494,6
2799,20100770016NB,86.7,86.8,,200770008668,6
2800,20100770016NB,84.7,84.8,,200770008442,6
2801,20100770016NB,84.8,84.9,,200770008442,6
2802,20100770016NB,85.0,85.1,,200770008494,6
2803,20100770016NB,85.1,85.2,,200770008494,6
2804,20100770016NB,85.3,85.4,,200770008494,6
2805,20100770016NB,85.4,85.5,,200770008494,6
2806,20100770016NB,87.6,87.7,,200770008668,6
2807,20100770016NB,87.7,87.8,,200770008668,6
2808,20100770016NB,87.8,87.9,,200770008668,6
2809,20100770016NB,84.3519,84.4,,200770008345,6
2810,20100770016NB,87.3,87.4,,200770008668,6
2811,20100770016NB,88.3,88.4,,200770008668,6
2812,20100770016NB,83.45,83.5,,200770008345,3
2813,20100770016NB,84.3,84.3519,,200770008345,6
2814,20100770016NB,85.8,85.9,,200770008494,6
2815,20100770016NB,86.5,86.5498,,200770008494,6
2816,20100770016NB,86.5498,86.6,,200770008494,6
2817,20100770016NB,86.8,86.9,,200770008668,6
2818,20100770016NB,84.94,85.0,,200770008494,6
2819,20100770016NB,84.4,84.42,,200770008345,6
2820,20100770016NB,84.9,84.9274,,200770008442,6
2821,20100770016NB,84.9274,84.94,,200770008442,6
2822,20100770016NB,84.5901,84.6,,200770008442,6
2823,20100770016NB,84.6,84.614,,200770008442,6
2824,20100770016NB,86.68,86.7,,200770008668,6
2825,20100770016NB,84.615,84.62,,200770008442,6
2826,20100770016NB,84.614,84.615,,200770008442,6
2827,20100770016NB,89.2,89.3,,200770008918,6
2828,20100770000NB,95.34,95.4,,200770009534,6
2829,20100770000NB,95.4,95.5,,200770009534,6
2830,20100770000NB,95.5,95.5868,,200770009534,6
2831,20100770016NB,94.72,94.8,,200770009469,3
2832,20100770000NB,95.6,95.7,,200770009534,6
2833,20100770000NB,95.7,95.8,,200770009534,6
2834,20100770016NB,88.6,88.7,,200770008852,6
2835,20100770016NB,88.7,88.8,,200770008852,6
2836,20100770016NB,88.8,88.9,,200770008852,6
2837,20100770016NB,88.9,89.0,,200770008852,6
2838,20100770016NB,89.0,89.1,,200770008852,6
2839,20100770016NB,95.0,95.1,,200770009496,6
2840,20100770016NB,94.6,94.69,,200770009443,3
2841,20100770000NB,95.8191,95.87,,200770009534,3
2842,20100770000NB,95.8,95.8191,,200770009534,3
2843,20100770016NB,94.8,94.844,,200770009469,3
2844,20100770016NB,88.52,88.6,,200770008852,6
2845,20100770016NB,89.1,89.144,,200770008852,6
2846,20100770016NB,94.9,94.96,,200770009469,6
2847,20100770016NB,94.96,95.0,,200770009496,6
2848,20100770016NB,95.1,95.2,,200770009496,6
2849,20100770016NB,95.2268,95.3,,200770009496,6
2850,20100770016NB,94.8503,94.8805,,200770009469,3
2851,20100770016NB,89.144,89.18,,200770008852,6
2852,20100770000NB,95.5868,95.6,,200770009534,6
2853,20100770000NB,95.8761,95.9,,200770009587,3
2854,20100770016NB,89.18,89.2,,200770008918,6
2855,20100770016NB,94.7,94.72,,200770009469,3
2856,20100770016NB,94.8805,94.9,,200770009469,3
2857,20100770016NB,95.2,95.2268,,200770009496,6
2858,20100770016NB,95.3,95.34,,200770009496,6
2859,20100770016NB,94.5677,94.6,,200770009443,3
2860,20100770016NB,94.69,94.7,,200770009469,3
2861,20100770016NB,88.5,88.52,,200770008668,6
2862,20100770016NB,94.5629,94.5677,,200770009443,3
2863,20100770000NB,95.87,95.8761,,200770009587,3
2864,20100770016NB,94.844,94.849,,200770009469,3
2865,20100770016NB,94.849,94.8503,,200770009469,3
2866,10200190000NB,14.9,15.0,,100190001464,6
2867,10200190000NB,14.64,14.7,,100190001464,6
2868,10200190000NB,14.7,14.8,,100190001464,6
2869,10200190000NB,14.8,14.9,,100190001464,6
2870,10200190000NB,15.1,15.2,,100190001464,6
2871,10200190000NB,15.2,15.3,,100190001464,6
2872,10200190000NB,15.3,15.4,,100190001464,6
2873,10200190000NB,15.4,15.4751,,100190001464,3
2874,10200190000NB,15.5,15.6,,100190001464,3
2875,10200190000NB,15.0,15.0457,,100190001464,6
2876,10200190000NB,15.0457,15.1,,100190001464,6
2877,10200190000NB,15.4751,15.5,,100190001464,3
2878,10200190000NB,15.6,15.627,,100190001464,3
2879,44100790000NB,22.0,22.1,,440790002128,6
2880,44100790000NB,22.5,22.6,,440790002128,6
2881,44100790000NB,21.3,21.4,,440790002128,6
2882,44100790000NB,21.4,21.5,,440790002128,6
2883,44100790000NB,21.5,21.6,,440790002128,6
2884,44100790000NB,21.6,21.7,,440790002128,6
2885,44100790000NB,21.7,21.8,,440790002128,6
2886,44100790000NB,21.8,21.9,,440790002128,6
2887,44100790000NB,21.9,22.0,,440790002128,6
2888,44100790000NB,23.0,23.1,,440790002128,6
2889,44100790000NB,23.1,23.2,,440790002128,6
2890,44100790000NB,22.1,22.2,,440790002128,6
2891,44100790000NB,22.4,22.5,,440790002128,6
2892,44100790000NB,22.6,22.7,,440790002128,6
2893,44100790000NB,22.7,22.8,,440790002128,6
2894,44100790000NB,22.8,22.9,,440790002128,6
2895,44100790000NB,22.9,23.0,,440790002128,6
2896,44100790000NB,22.2,22.3,,440790002128,6
2897,44100790000NB,22.3,22.4,,440790002128,6
2898,44100790000NB,23.231,23.3,,440790002128,6
2899,44100790000NB,23.2129,23.231,,440790002128,6
2900,44100790000NB,21.28,21.3,,440790002128,6
2901,44100790000NB,23.201,23.2129,,440790002128,6
2902,44100790000NB,23.2,23.201,,440790002128,6
2903,44100790000NB,26.4,26.5,,440790002579,6
2904,44100790000NB,26.7,26.8,,440790002579,6
2905,44100790000NB,27.9,28.0,,440790002579,6
2906,44100790000NB,28.3,28.4,,440790002579,6
2907,44100790000NB,23.3,23.4,,440790002128,6
2908,44100790000NB,25.8,25.9,,440790002579,6
2909,44100790000NB,26.1,26.2,,440790002579,6
2910,44100790000NB,29.04,29.1,,440790002579,6
2911,44100790000NB,23.5,23.6,,440790002128,6
2912,44100790000NB,23.6,23.7,,440790002128,6
2913,44100790000NB,23.7,23.8,,440790002128,6
2914,44100790000NB,23.9,24.0,,440790002128,6
2915,44100790000NB,24.0,24.1,,440790002128,6
2916,44100790000NB,24.1,24.2,,440790002128,6
2917,44100790000NB,24.2,24.3,,440790002128,6
2918,44100790000NB,24.3,24.4,,440790002128,6
2919,44100790000NB,24.4,24.5,,440790002128,6
2920,44100790000NB,24.5,24.6,,440790002128,6
2921,44100790000NB,24.6,24.7,,440790002128,6
2922,44100790000NB,24.7,24.8,,440790002128,6
2923,44100790000NB,24.8,24.9,,440790002128,6
2924,44100790000NB,24.9,25.0,,440790002128,6
2925,44100790000NB,25.0,25.1,,440790002128,6
2926,44100790000NB,25.1,25.2,,440790002128,6
2927,44100790000NB,25.3,25.4,,440790002128,6
2928,44100790000NB,25.5,25.6,,440790002128,6
2929,44100790000NB,25.7,25.79,,440790002128,6
2930,44100790000NB,26.2,26.3,,440790002579,6
2931,44100790000NB,26.3,26.4,,440790002579,6
2932,44100790000NB,27.2,27.3,,440790002579,6
2933,44100790000NB,27.3,27.4,,440790002579,6
