,RouteId,BeginPoint,EndPoint,YearLastImprovementVd,SampleId,SurfaceTypeVn,YearLastConstructionVd
10623,3130007000000,37.13,37.6094,,310070003655,,1/1/1982 12:00:00 AM
10624,3140857000000,0.67,1.225,,318570000050,,1/1/1983 12:00:00 AM
10625,3130007000000,35.8004,36.1256,,310070003576,,1/1/1982 12:00:00 AM
10626,3140070000000,0.0,0.38,,310700000000,,1/1/1990 12:00:00 AM
10627,3140081000000,7.25,7.84,,310810000725,,1/1/1978 12:00:00 AM
10628,3130007000000,36.1323,36.3451,,310070003613,,1/1/1982 12:00:00 AM
10629,3140068070000,0.25,0.41,,310680700025,,1/1/1990 12:00:00 AM
10630,3130007000000,36.94,37.13,,310070003655,,1/1/1982 12:00:00 AM
10631,3130007000000,34.75,34.94,,310070003471,,1/1/1982 12:00:00 AM
10632,3140064030000,0.0,0.2629,,310640300000,,1/1/1988 12:00:00 AM
10633,3130007000000,38.29,38.46,,310070003829,,1/1/1982 12:00:00 AM
10634,3140857000000,0.5,0.5896,,318570000050,,1/1/1983 12:00:00 AM
10635,3140068070000,1.61,1.7064,,310680700161,,1/1/1990 12:00:00 AM
10636,3140007210000,0.523,0.6753,,310072100000,,1/1/1905 12:00:00 AM
10637,3140857000000,1.225,1.41,,318570000050,,1/1/1983 12:00:00 AM
10638,3130007000000,36.68,36.9163,,310070003655,,1/1/1982 12:00:00 AM
10639,31100680000EB,1.3,1.4,,310680000115,6.0,
10640,31100680000EB,1.7,1.8,,310680000115,6.0,
10641,31100680004NB,0.3,0.4,,31068N000000,6.0,
10642,31100680006EB,0.0,0.1,,31068E000000,6.0,
10643,31100680006EB,0.7,0.8,,31068E000000,6.0,
10644,31100680000EB,2.5,2.6,,310680000115,6.0,
10645,3140068070000,0.41,0.617,,310680700025,,1/1/1990 12:00:00 AM
10646,3140068070000,0.623,0.75,,310680700025,,1/1/1990 12:00:00 AM
10647,3130007000000,35.558,35.76,,310070003471,,1/1/1982 12:00:00 AM
10648,31100680000EB,1.4314,1.4818,,310680000115,6.0,
10649,3130007000000,36.44,36.55,,310070003613,,1/1/1982 12:00:00 AM
10650,3130007000000,35.3877,35.4555,,310070003471,,1/1/1982 12:00:00 AM
10651,3140857000000,0.5896,0.67,,318570000050,,1/1/1983 12:00:00 AM
10652,3130100000000,0.3883,0.4449,,311000000000,,1/1/1987 12:00:00 AM
10653,3140070000000,0.4,0.4508,,310700000387,,1/1/1990 12:00:00 AM
10654,3140007210000,0.4269,0.523,,310072100000,,1/1/1905 12:00:00 AM
10655,3130100000000,0.2392,0.333,,311000000000,,1/1/1987 12:00:00 AM
10656,3130100000000,0.5043,0.5862,,311000000000,,1/1/1987 12:00:00 AM
10657,3140068070000,1.7064,1.8191,,310680700161,,1/1/1990 12:00:00 AM
10658,31200190000NB,10.9146,10.9798,,310190001059,6.0,1/1/1970 12:00:00 AM
10659,3130100000000,0.1225,0.1796,,311000000000,,1/1/1987 12:00:00 AM
10660,31100790000NB,149.1,149.2,,310790014905,6.0,
10661,31200190000NB,11.51,11.5946,,310190001151,6.0,1/1/1978 12:00:00 AM
10662,31100680000EB,1.8,1.8969,,310680000115,6.0,
10663,31100680006EB,0.8,0.89,,31068E000000,6.0,
10664,31100680006EB,0.4374,0.5,,31068E000000,6.0,
10665,31200190000NB,9.8,9.8667,,310190000954,6.0,1/1/1986 12:00:00 AM
10666,31100680000EB,0.0,0.1,,310680000000,6.0,
10667,31100680000EB,0.1,0.2,,310680000000,6.0,
10668,31100680000EB,0.2,0.3,,310680000000,6.0,
10669,31100680000EB,1.2,1.3,,310680000115,6.0,
10670,31100680000EB,1.5,1.6,,310680000115,6.0,
10671,31100680000EB,1.6,1.7,,310680000115,6.0,
10672,31100680000EB,1.9,2.0,,310680000115,6.0,
10673,31100680000EB,2.0,2.1,,310680000115,6.0,
10674,31100680000EB,2.2,2.3,,310680000115,6.0,
10675,31100680000EB,2.3,2.4,,310680000115,6.0,
10676,31100680000EB,2.4,2.5,,310680000115,6.0,
10677,31100680000EB,2.8,2.9,,310680000267,6.0,
10678,31100680000EB,2.9,3.0,,310680000267,6.0,
10679,31100680000EB,3.0,3.1,,310680000267,6.0,
10680,31100680000EB,3.1,3.2,,310680000267,6.0,
10681,31100680000EB,3.3,3.4,,310680000267,6.0,
10682,31100680000EB,3.4,3.5,,310680000267,6.0,
10683,31100680000EB,3.5,3.6,,310680000267,6.0,
10684,31100680000EB,3.6,3.7,,310680000267,6.0,
10685,31100680000EB,3.7,3.8,,310680000267,6.0,
10686,31100680000EB,3.8,3.9,,310680000267,6.0,
10687,31100680000EB,3.9,4.0,,310680000267,6.0,
10688,31100680000EB,4.0,4.1,,310680000267,6.0,
10689,31100680000EB,4.4,4.5,,310680000413,6.0,
10690,31100680000EB,4.7,4.7748,,310680000456,6.0,
10691,31100680000EB,4.8,4.9,,310680000456,6.0,
10692,31100680000EB,5.0,5.1,,310680000496,6.0,
10693,31100680000EB,5.1,5.2,,310680000496,6.0,
10694,31100680000EB,5.2,5.3,,310680000496,6.0,
10695,31100680000EB,5.3,5.4,,310680000496,6.0,
10696,31100680000EB,5.5,5.6,,310680000496,6.0,
10697,31100680000EB,5.6,5.7,,310680000496,6.0,
10698,31100680000EB,5.7,5.79,,310680000496,6.0,
10699,31100680000EB,6.0,6.1,,310680000579,6.0,
10700,31100680000EB,6.1,6.18,,310680000579,6.0,
10701,31100680000EB,6.2,6.3,,310680000618,6.0,
10702,31100680000EB,6.3,6.4,,310680000618,6.0,
10703,31100680000EB,6.4,6.5,,310680000618,6.0,
10704,31100680000EB,6.5,6.6,,310680000618,6.0,
10705,31100680000EB,6.6,6.7,,310680000618,6.0,
10706,31100680004NB,0.0,0.1,,31068N000000,6.0,
10707,31100680004NB,0.1,0.2,,31068N000000,6.0,
10708,31100680004NB,0.2,0.3,,31068N000000,6.0,
10709,31100680004NB,0.4,0.5,,31068N000000,6.0,
10710,31100680004NB,0.5,0.6,,31068N000000,6.0,
10711,31100680004NB,0.6,0.7,,31068N000000,6.0,
10712,31100680004NB,0.7,0.8,,31068N000000,6.0,
10713,31100680005SB,0.7,0.8,,31068S000065,6.0,
10714,31100680005SB,0.8,0.9,,31068S000065,6.0,
10715,31100680005SB,1.0,1.1,,31068S000065,6.0,
10716,31100680006EB,0.1,0.2,,31068E000000,6.0,
10717,31100680006EB,0.2,0.3,,31068E000000,6.0,
10718,31100680006EB,0.3,0.4,,31068E000000,6.0,
10719,31100680006EB,0.5,0.6,,31068E000000,6.0,
10720,31100680006EB,0.6,0.7,,31068E000000,6.0,
10721,31100790000NB,148.3,148.4,,310790014829,6.0,
10722,31100790000NB,148.9,149.0,,310790014866,6.0,
10723,31100790000NB,149.5,149.6,,310790014938,6.0,
10724,31100790000NB,149.7,149.8,,310790014968,6.0,
10725,31100790000NB,149.8,149.9,,310790014968,6.0,
10726,31200190000NB,10.6596,10.7,,310190001059,6.0,1/1/1970 12:00:00 AM
10727,31200190000NB,11.6,11.7,,310190001151,6.0,1/1/1978 12:00:00 AM
10728,31200190000NB,11.7213,11.8,,310190001151,6.0,1/1/1978 12:00:00 AM
10729,31201190000NB,11.9,12.0,,311190001190,6.0,1/1/1978 12:00:00 AM
10730,31201190000NB,12.0,12.06,,311190001190,6.0,1/1/1978 12:00:00 AM
10731,31201190000NB,15.0,15.1,,311190001485,6.0,1/1/1978 12:00:00 AM
10732,31201190000NB,9.6117,9.7,,311190000781,6.0,1/1/1978 12:00:00 AM
10733,31201190000NB,9.5,9.6,,311190000781,6.0,1/1/1978 12:00:00 AM
10734,31201190000NB,9.4,9.5,,311190000781,6.0,1/1/1978 12:00:00 AM
10735,31201190000NB,9.3,9.4,,311190000781,6.0,1/1/1978 12:00:00 AM
10736,31201190000NB,9.2,9.3,,311190000781,6.0,1/1/1978 12:00:00 AM
10737,31201190000NB,9.1,9.2,,311190000781,6.0,1/1/1978 12:00:00 AM
10738,31201190000NB,9.0,9.1,,311190000781,6.0,1/1/1978 12:00:00 AM
10739,31201190000NB,8.8,8.9,,311190000781,6.0,1/1/1978 12:00:00 AM
10740,31201190000NB,8.7,8.8,,311190000781,6.0,1/1/1978 12:00:00 AM
10741,31201190000NB,8.5325,8.6,,311190000781,6.0,1/1/1978 12:00:00 AM
10742,31201190000NB,8.4,8.5,,311190000781,6.0,1/1/1978 12:00:00 AM
10743,31201190000NB,8.1412,8.2,,311190000781,6.0,1/1/1978 12:00:00 AM
10744,31201190000NB,8.0205,8.1,,311190000781,6.0,1/1/1978 12:00:00 AM
10745,31201190000NB,7.9,8.0,,311190000781,6.0,1/1/1978 12:00:00 AM
10746,31100790000NB,148.7,148.773,,310790014866,6.0,
10747,3130007000000,36.59,36.665,,310070003655,,1/1/1982 12:00:00 AM
10748,3130007000000,36.3617,36.4348,,310070003613,,1/1/1982 12:00:00 AM
10749,3140068070000,1.11,1.17,,310680700075,,1/1/1990 12:00:00 AM
10750,3130007000000,35.4555,35.49,,310070003471,,1/1/1982 12:00:00 AM
10751,3140081000000,7.84,7.94,,310810000725,,1/1/1978 12:00:00 AM
10752,3140070000000,1.4029,1.47,,310700000387,,1/1/1990 12:00:00 AM
10753,3130100000000,0.4449,0.4854,,311000000000,,1/1/1987 12:00:00 AM
10754,31201190000NB,14.0387,14.0891,,311190001399,6.0,1/1/1978 12:00:00 AM
10755,31201190000NB,14.14,14.1809,,310119000141,6.0,1/1/1978 12:00:00 AM
10756,31201190000NB,14.908,14.9644,,311190001485,6.0,1/1/1978 12:00:00 AM
10757,31201190000NB,13.952,13.99,,311190001378,6.0,1/1/1978 12:00:00 AM
10758,3130007000000,33.8601,33.9528,,310070003383,,1/1/1982 12:00:00 AM
10759,3140081000000,7.94,7.9774,,310810000725,,1/1/1978 12:00:00 AM
10760,31201190000NB,14.42,14.4688,,311190001442,6.0,1/1/1978 12:00:00 AM
10761,31200190000NB,10.7329,10.7613,,310190001059,6.0,1/1/1970 12:00:00 AM
10762,3130007000000,35.76,35.8004,,310070003576,,1/1/1982 12:00:00 AM
10763,31200190000NB,10.6004,10.6283,,310190001059,6.0,1/1/1970 12:00:00 AM
10764,3130100000000,0.333,0.3883,,311000000000,,1/1/1987 12:00:00 AM
10765,3130100000000,0.0103,0.0541,,311000000000,,1/1/1987 12:00:00 AM
10766,3130100000000,0.0541,0.1225,,311000000000,,1/1/1987 12:00:00 AM
10767,31200190000NB,9.7445,9.7747,,310190000954,6.0,1/1/1986 12:00:00 AM
10768,3130100000000,0.1796,0.2216,,311000000000,,1/1/1987 12:00:00 AM
10769,3140064000000,0.2785,0.349,,310640000000,,1/1/1977 12:00:00 AM
10770,31200190000NB,10.836,10.8818,,310190001059,6.0,1/1/1970 12:00:00 AM
10771,31100790000NB,149.05,149.1,,310790014905,6.0,
10772,3130007000000,34.71,34.75,,310070003471,,1/1/1982 12:00:00 AM
10773,31100680000EB,4.31,4.3626,,310680000413,3.0,
10774,31100790000NB,149.3,149.351,,310790014905,6.0,
10775,31100790000NB,149.645,149.68,,310790014938,6.0,
10776,31100680000EB,2.6,2.67,,310680000115,6.0,
10777,31200190000NB,9.8667,9.9,,310190000954,6.0,1/1/1986 12:00:00 AM
10778,31201190000NB,14.4688,14.5,,311190001442,6.0,1/1/1978 12:00:00 AM
10779,31201190000NB,14.5,14.5655,,311190001442,6.0,1/1/1978 12:00:00 AM
10780,31201190000NB,13.8,13.8427,,311190001378,6.0,1/1/1978 12:00:00 AM
10781,31201190000NB,14.1,14.14,,310119000141,6.0,1/1/1978 12:00:00 AM
10782,3130007000000,33.83,33.8601,,310070003383,,1/1/1982 12:00:00 AM
10783,31100680000EB,1.15,1.2,,310680000115,6.0,
10784,31100680000EB,2.7,2.76,,310680000267,6.0,
10785,31100680000EB,4.1,4.13,,310680000267,6.0,
10786,31100680000EB,4.154,4.2,,310680000413,6.0,
10787,31100680000EB,4.5,4.56,,310680000413,6.0,
10788,31100680000EB,4.6,4.7,,310680000456,6.0,
10789,31100680000EB,4.9,4.96,,310680000456,6.0,
10790,31100680000EB,4.96,5.0,,310680000496,6.0,
10791,31100680000EB,5.4,5.4527,,310680000496,6.0,
10792,31100680000EB,5.4527,5.5,,310680000496,6.0,
10793,31100680000EB,5.9,6.0,,310680000579,6.0,
10794,31100680005SB,0.9,1.0,,31068S000065,6.0,
10795,31100790000NB,148.4,148.47,,310790014829,6.0,
10796,31100790000NB,148.47,148.5,,310790014847,6.0,
10797,31100790000NB,148.5249,148.6,,310790014847,6.0,
10798,31100790000NB,148.6,148.66,,310790014847,6.0,
10799,31100790000NB,148.66,148.7,,310790014866,6.0,
10800,31100790000NB,148.85,148.9,,310790014866,6.0,
10801,31100790000NB,149.4332,149.5,,310790014938,6.0,
10802,31200190000NB,10.7613,10.8,,310190001059,6.0,1/1/1970 12:00:00 AM
10803,31200190000NB,11.8,11.8377,,310190001151,6.0,1/1/1978 12:00:00 AM
10804,31200190000NB,11.8548,11.9,,310190001151,6.0,1/1/1978 12:00:00 AM
10805,31200190000NB,11.9,11.9531,,310190001151,6.0,1/1/1978 12:00:00 AM
10806,31201190000NB,14.0,14.0387,,311190001399,6.0,1/1/1978 12:00:00 AM
10807,31201190000NB,14.8522,14.9,,311190001485,6.0,1/1/1978 12:00:00 AM
10808,31201190000NB,15.1,15.15,,311190001485,6.0,1/1/1978 12:00:00 AM
10809,31201190000NB,9.75,9.8,,311190000781,6.0,1/1/1978 12:00:00 AM
10810,31201190000NB,9.7,9.75,,311190000781,6.0,1/1/1978 12:00:00 AM
10811,31201190000NB,8.9183,9.0,,311190000781,6.0,1/1/1978 12:00:00 AM
10812,31201190000NB,8.6,8.67,,311190000781,6.0,1/1/1978 12:00:00 AM
10813,31201190000NB,8.3,8.3776,,311190000781,6.0,1/1/1978 12:00:00 AM
10814,31201190000NB,8.2,8.2896,,311190000781,6.0,1/1/1978 12:00:00 AM
10815,31201190000NB,7.81,7.9,,311190000781,6.0,1/1/1978 12:00:00 AM
10816,31100680000EB,4.2,4.262,,310680000413,6.0,
10817,3130007000000,36.55,36.59,,310070003655,,1/1/1982 12:00:00 AM
10818,31100680000EB,3.2,3.272,,310680000267,6.0,
10819,3130007000000,34.0475,34.092,,310070003383,,1/1/1982 12:00:00 AM
10820,31100680000EB,5.8,5.838,,310680000579,6.0,
10821,31100790000NB,148.809,148.85,,310790014866,6.0,
10822,31100790000NB,149.2,149.236,,310790014905,6.0,
10823,31100680000EB,2.1,2.144,,310680000115,6.0,
10824,31100680000EB,2.148,2.2,,310680000115,6.0,
10825,3130007000000,35.49,35.55,,310070003471,,1/1/1982 12:00:00 AM
10826,3140068070000,1.17,1.2218,,310680700075,,1/1/1990 12:00:00 AM
10827,3140068070000,1.2218,1.31,,310680700075,,1/1/1990 12:00:00 AM
10828,3130007000000,35.37,35.3877,,310070003471,,1/1/1982 12:00:00 AM
10829,3130007000000,35.35,35.37,,310070003471,,1/1/1982 12:00:00 AM
10830,3140064030000,0.2629,0.29,,310640300000,,1/1/1988 12:00:00 AM
10831,3130100000000,0.4854,0.5043,,311000000000,,1/1/1987 12:00:00 AM
10832,3130007000000,33.9881,34.0072,,310070003383,,1/1/1982 12:00:00 AM
10833,31200190000NB,11.0029,11.0404,,310190001059,6.0,1/1/1970 12:00:00 AM
10834,31201190000NB,13.9156,13.952,,311190001378,6.0,1/1/1978 12:00:00 AM
10835,3140081000000,7.9774,8.0056,,310810000725,,1/1/1978 12:00:00 AM
10836,3130007000000,33.9528,33.9716,,310070003383,,1/1/1982 12:00:00 AM
10837,3130007000000,36.9163,36.94,,310070003655,,1/1/1982 12:00:00 AM
10838,31200190000NB,10.7055,10.7215,,310190001059,6.0,1/1/1970 12:00:00 AM
10839,3130007000000,34.0072,34.0475,,310070003383,,1/1/1982 12:00:00 AM
10840,31200190000NB,10.6422,10.6596,,310190001059,6.0,1/1/1970 12:00:00 AM
10841,3140068070000,1.8191,1.8408,,310680700161,,1/1/1990 12:00:00 AM
10842,31201190000NB,14.5655,14.5974,,311190001442,6.0,1/1/1978 12:00:00 AM
10843,31100790000NB,149.0174,149.05,,310790014866,6.0,
10844,3140064000000,0.349,0.38,,310640000000,,1/1/1977 12:00:00 AM
10845,31100680000EB,4.13,4.154,,310680000413,6.0,
10846,3140081000000,8.0056,8.03,,310810000725,,1/1/1978 12:00:00 AM
10847,31200190000NB,9.9177,9.94,,310190000954,6.0,1/1/1986 12:00:00 AM
10848,31200190000NB,11.0404,11.07,,310190001059,6.0,1/1/1970 12:00:00 AM
10849,31100790000NB,149.6225,149.645,,310790014938,6.0,
10850,31100790000NB,149.351,149.38,,310790014905,6.0,
10851,31100680000EB,1.4,1.4234,,310680000115,6.0,
10852,31100680006EB,0.4,0.4239,,31068E000000,6.0,
10853,31200190000NB,9.7747,9.8,,310190000954,6.0,1/1/1986 12:00:00 AM
10854,31100680000EB,0.3,0.32,,310680000000,6.0,
10855,31100680000EB,1.4818,1.5,,310680000115,6.0,
10856,31100680000EB,2.67,2.7,,310680000267,6.0,
10857,31100680000EB,2.76,2.8,,310680000267,6.0,
10858,31100680000EB,3.28,3.3,,310680000267,6.0,
10859,31100680000EB,4.56,4.6,,310680000456,6.0,
10860,31100680000EB,4.7748,4.8,,310680000456,6.0,
10861,31100680000EB,6.18,6.2,,310680000618,6.0,
10862,31100680004NB,0.8,0.84,,31068N000000,6.0,
10863,31100680005SB,1.1,1.14,,31068S000065,6.0,
10864,31100790000NB,149.0,149.0174,,310790014866,6.0,
10865,31100790000NB,149.4,149.4332,,310790014938,6.0,
10866,31100790000NB,149.6,149.6225,,310790014938,6.0,
10867,31200190000NB,10.8,10.8184,,310190001059,6.0,1/1/1970 12:00:00 AM
10868,31200190000NB,10.9,10.9146,,310190001059,6.0,1/1/1970 12:00:00 AM
10869,31200190000NB,10.9798,11.0,,310190001059,6.0,1/1/1970 12:00:00 AM
10870,31200190000NB,11.7,11.7213,,310190001151,6.0,1/1/1978 12:00:00 AM
10871,31201190000NB,13.8641,13.9,,311190001378,6.0,1/1/1978 12:00:00 AM
10872,31201190000NB,14.1809,14.2,,310119000141,6.0,1/1/1978 12:00:00 AM
10873,31201190000NB,14.6,14.62,,311190001442,6.0,1/1/1978 12:00:00 AM
10874,31201190000NB,14.9644,15.0,,311190001485,6.0,1/1/1978 12:00:00 AM
10875,31201190000NB,9.8,9.82,,311190000781,6.0,1/1/1978 12:00:00 AM
10876,31201190000NB,8.68,8.7,,311190000781,6.0,1/1/1978 12:00:00 AM
10877,31201190000NB,8.5,8.5325,,311190000781,6.0,1/1/1978 12:00:00 AM
10878,31201190000NB,8.3776,8.4,,311190000781,6.0,1/1/1978 12:00:00 AM
10879,31201190000NB,8.1,8.1412,,311190000781,6.0,1/1/1978 12:00:00 AM
10880,31201190000NB,8.0,8.0205,,311190000781,6.0,1/1/1978 12:00:00 AM
10881,31100680000EB,4.262,4.2841,,310680000413,6.0,
10882,31100680005SB,0.659,0.7,,31068S000065,6.0,
10883,31100680000EB,5.84,5.866,,310680000579,6.0,
10884,31100680000EB,5.866,5.9,,310680000579,6.0,
10885,31100790000NB,149.26,149.29,,310790014905,6.0,
10886,31100680006EB,0.4239,0.4357,,31068E000000,6.0,
10887,31100680000EB,4.3626,4.3733,,310680000413,3.0,
10888,3130007000000,36.3451,36.3617,,310070003613,,1/1/1982 12:00:00 AM
10889,3130100000000,0.0015,0.0103,,311000000000,,1/1/1987 12:00:00 AM
10890,31200190000NB,10.8265,10.836,,310190001059,6.0,1/1/1970 12:00:00 AM
10891,3130100000000,0.2216,0.2392,,311000000000,,1/1/1987 12:00:00 AM
10892,3130007000000,33.9716,33.9881,,310070003383,,1/1/1982 12:00:00 AM
10893,31200190000NB,11.8377,11.8548,,310190001151,6.0,1/1/1978 12:00:00 AM
10894,31200190000NB,10.7215,10.7329,,310190001059,6.0,1/1/1970 12:00:00 AM
10895,31200190000NB,10.8184,10.8265,,310190001059,6.0,1/1/1970 12:00:00 AM
10896,31200190000NB,10.6283,10.6422,,310190001059,6.0,1/1/1970 12:00:00 AM
10897,31201190000NB,8.67,8.68,,311190000781,6.0,1/1/1978 12:00:00 AM
10898,31201190000NB,13.8427,13.8641,,311190001378,6.0,1/1/1978 12:00:00 AM
10899,31100790000NB,149.29,149.3,,310790014905,6.0,
10900,3140068070000,1.31,1.32,,310680700075,,1/1/1990 12:00:00 AM
10901,31200190000NB,11.07,11.08,,310190001059,6.0,1/1/1970 12:00:00 AM
10902,31100790000NB,149.38,149.3895,,310790014938,6.0,
10903,31200190000NB,10.59,10.6,,310190001059,6.0,1/1/1970 12:00:00 AM
10904,31200190000NB,9.9,9.9177,,310190000954,6.0,1/1/1986 12:00:00 AM
10905,31201190000NB,13.78,13.8,,311190001378,3.0,1/1/1978 12:00:00 AM
10906,31201190000NB,14.0891,14.1,,311190001399,6.0,1/1/1978 12:00:00 AM
10907,31100680000EB,4.2841,4.3,,310680000413,6.0,
10908,31100680000EB,4.3,4.31,,310680000413,3.0,
10909,31100680000EB,5.79,5.8,,310680000579,6.0,
10910,31100790000NB,148.5,148.52,,310790014847,6.0,
10911,31100790000NB,148.7857,148.8,,310790014866,6.0,
10912,31100790000NB,149.3895,149.4,,310790014938,6.0,
10913,31100790000NB,149.68,149.7,,310790014968,6.0,
10914,31200190000NB,10.8818,10.9,,310190001059,6.0,1/1/1970 12:00:00 AM
10915,31201190000NB,13.9,13.9156,,311190001378,6.0,1/1/1978 12:00:00 AM
10916,31201190000NB,13.99,14.0,,311190001399,6.0,1/1/1978 12:00:00 AM
10917,31201190000NB,14.2,14.22,,310119000141,6.0,1/1/1978 12:00:00 AM
10918,31201190000NB,14.9,14.908,,311190001485,6.0,1/1/1978 12:00:00 AM
10919,31201190000NB,8.9,8.9183,,311190000781,6.0,1/1/1978 12:00:00 AM
10920,31201190000NB,8.2896,8.3,,311190000781,6.0,1/1/1978 12:00:00 AM
10921,31100680000EB,4.3733,4.396,,310680000413,3.0,
10922,31100790000NB,149.236,149.2492,,310790014905,6.0,
10923,31100790000NB,149.2492,149.26,,310790014905,6.0,
10924,3130007000000,36.665,36.677,,310070003655,,1/1/1982 12:00:00 AM
10925,3140070000000,0.393,0.4,,310700000387,,1/1/1990 12:00:00 AM
10926,3140068070000,0.617,0.623,,310680700025,,1/1/1990 12:00:00 AM
10927,31100680000EB,1.4234,1.4314,,310680000115,6.0,
10928,31200190000NB,9.7376,9.7445,,310190000954,6.0,1/1/1986 12:00:00 AM
10929,31100790000NB,148.29,148.3,,310790014829,6.0,
10930,31100680000EB,1.8969,1.9,,310680000115,6.0,
10931,31200190000NB,10.7,10.7055,,310190001059,6.0,1/1/1970 12:00:00 AM
10932,31201190000NB,9.6,9.6117,,311190000781,6.0,1/1/1978 12:00:00 AM
10933,31100680005SB,0.65,0.659,,31068S000065,6.0,
10934,31100680000EB,3.272,3.28,,310680000267,6.0,
10935,3130007000000,34.092,34.1,,310070003383,,1/1/1982 12:00:00 AM
10936,31100790000NB,148.773,148.7838,,310790014866,6.0,
10937,31100790000NB,148.8,148.809,,310790014866,6.0,
10938,3140070000000,0.387,0.393,,310700000387,,1/1/1990 12:00:00 AM
10939,31100680000EB,2.144,2.148,,310680000115,6.0,
10940,3130007000000,35.55,35.558,,310070003471,,1/1/1982 12:00:00 AM
10941,3130007000000,36.4348,36.44,,310070003613,,1/1/1982 12:00:00 AM
10942,31100790000NB,148.52,148.5249,,310790014847,6.0,
10943,3130007000000,36.1256,36.13,,310070003576,,1/1/1982 12:00:00 AM
10944,3130007000000,36.13,36.1323,,310070003613,,1/1/1982 12:00:00 AM
10945,31201190000NB,14.85,14.8522,,311190001485,6.0,1/1/1978 12:00:00 AM
10946,31200190000NB,11.0,11.0029,,310190001059,6.0,1/1/1970 12:00:00 AM
10947,31200190000NB,11.5946,11.6,,310190001151,6.0,1/1/1978 12:00:00 AM
10948,31100680000EB,4.396,4.4,,310680000413,3.0,
10949,31100680000EB,5.838,5.84,,310680000579,6.0,
10950,3130007000000,36.677,36.68,,310070003655,,1/1/1982 12:00:00 AM
10951,31100680006EB,0.4357,0.4374,,31068E000000,6.0,
10952,31100790000NB,148.7838,148.7857,,310790014866,6.0,
10953,3130100000000,0.0,0.0015,,311000000000,,1/1/1987 12:00:00 AM
10954,31201190000NB,14.5974,14.6,,311190001442,6.0,1/1/1978 12:00:00 AM
10955,31200190000NB,10.6,10.6004,,310190001059,6.0,1/1/1970 12:00:00 AM
10956,3130007000000,38.29,38.29,,310070003829,,1/1/1982 12:00:00 AM
10957,3140068070000,0.75,0.75,,310680700075,,1/1/1990 12:00:00 AM
10958,3140007210000,0.6753,1.11,,310072100000,,1/1/1905 12:00:00 AM
10959,3130007000000,38.46,38.64,,310070003829,,1/1/1982 12:00:00 AM
10960,3140068070000,1.8952,2.15,,310680700161,,1/1/1990 12:00:00 AM
10961,3140068070000,1.8408,1.8952,,310680700161,,1/1/1990 12:00:00 AM
10962,3140072000000,3.772,3.78,,310720003772,,1/1/1967 12:00:00 AM
10963,3130007000000,38.644,38.65,,310070003829,,1/1/1982 12:00:00 AM
10964,3130007000000,38.64,38.644,,310070003829,,1/1/1982 12:00:00 AM
10965,3140065000000,0.0,0.263,,310650000000,,1/1/1972 12:00:00 AM
10966,3140059020000,0.0,0.1586,,310590200000,,1/1/1971 12:00:00 AM
10967,3140059020000,0.3214,0.44,,310590200000,,1/1/1971 12:00:00 AM
10969,31100680000EB,6.9,7.0,,310680000677,6.0,
10970,3130705000000,0.2,0.3,,317050000000,6.0,
10971,31201190000NB,17.1,17.2,,311190001682,6.0,1/1/1978 12:00:00 AM
10972,31201190000NB,17.5,17.6,,311190001744,6.0,1/1/1987 12:00:00 AM
10973,31201190000NB,19.4,19.5,,311190001820,6.0,1/1/1987 12:00:00 AM
10974,3140061010000,0.15,0.3,,310610100000,,1/1/1967 12:00:00 AM
10975,31200190000NB,12.1061,12.1723,,310190001151,6.0,1/1/1978 12:00:00 AM
10976,3140059020000,0.2051,0.2743,,310590200000,,1/1/1971 12:00:00 AM
10977,3140061010000,0.3,0.3531,,310610100000,,1/1/1967 12:00:00 AM
10978,31201190000NB,18.53,18.6,,311190001820,6.0,1/1/1987 12:00:00 AM
10979,3140061010000,0.41,0.52,,310610100041,,1/1/1967 12:00:00 AM
10980,31201190000NB,19.9213,20.0,,310119001966,6.0,1/1/1987 12:00:00 AM
10981,3130705000000,0.7,0.7651,,317050000068,3.0,
10983,31201190000NB,17.44,17.5,,311190001744,6.0,1/1/1987 12:00:00 AM
10984,3140057000000,1.21,1.33,,310570000121,,1/1/1970 12:00:00 AM
10985,3130705000000,0.9,1.0,,317050000068,3.0,
10986,3130705000000,1.0,1.0746,,317050000068,3.0,
10987,3130705000000,1.1,1.2,,317050000068,3.0,
10989,31100680000EB,6.7,6.7594,,310680000618,6.0,
10990,31100680000EB,7.0,7.1,,310680000677,6.0,
10991,31100680000EB,7.1,7.2,,310680000677,6.0,
10992,31100680000EB,7.3,7.4,,310680000720,6.0,
10993,31100680000EB,7.4,7.5,,310680000720,6.0,
10994,31201190000NB,15.8,15.9,,311190001572,6.0,1/1/1978 12:00:00 AM
10995,31201190000NB,15.9,16.0,,311190001572,6.0,1/1/1978 12:00:00 AM
10996,31201190000NB,17.0,17.1,,311190001682,6.0,1/1/1978 12:00:00 AM
10997,31201190000NB,17.2,17.3,,311190001682,6.0,1/1/1978 12:00:00 AM
10998,31201190000NB,17.3,17.35,,311190001682,6.0,1/1/1978 12:00:00 AM
10999,31201190000NB,17.7,17.8,,311190001744,6.0,1/1/1987 12:00:00 AM
11000,31201190000NB,17.9,18.0,,311190001744,6.0,1/1/1987 12:00:00 AM
11001,31201190000NB,18.0,18.1,,311190001744,6.0,1/1/1987 12:00:00 AM
