,RouteId,BeginPoint,EndPoint,CountyIdVn,FacilityTypeVn,FsystemVn,NhsVn,UrbanIdVn
6732,13100640000WB,179.5585,179.6,,6,1,1.0,99999
6733,13100640000WB,180.7,180.8,,6,1,1.0,99999
6734,13100640000WB,180.2,180.235,,6,1,1.0,99999
6735,13100640000WB,180.6749,180.7,,6,1,1.0,99999
6736,13100640000WB,180.9,180.935,,6,1,1.0,99999
6737,13100640000WB,180.5,180.6,,6,1,1.0,99999
6738,13100640000WB,180.3,180.303,,6,1,1.0,99999
6739,13100640000WB,180.6,180.62,,6,1,1.0,99999
6740,13100640000WB,180.235,180.2359,,6,1,1.0,99999
6741,20100770016SB,74.4,74.5,,6,1,1.0,99999
6742,20100770016SB,74.6,74.7,,6,1,1.0,99999
6743,20100770016SB,75.2,75.3,,6,1,1.0,99999
6744,20100770016SB,75.5,75.6,,6,1,1.0,99999
6745,20100770016SB,75.9,76.0,,6,1,1.0,99999
6746,20100770016SB,76.3,76.4,,6,1,1.0,99999
6747,20100770016SB,76.7,76.8,,6,1,1.0,99999
6748,20100770016SB,77.0,77.1,,6,1,1.0,99999
6749,20100770016SB,77.4,77.5,,6,1,1.0,99999
6750,20100770016SB,74.5,74.6,,6,1,1.0,99999
6751,20100770016SB,77.3,77.4,,6,1,1.0,99999
6752,20100770016SB,70.7,70.8,,6,1,1.0,99999
6753,20100770016SB,70.8,70.9,,6,1,1.0,99999
6754,20100770016SB,70.9,71.0,,6,1,1.0,99999
6755,20100770016SB,71.0,71.1,,6,1,1.0,99999
6756,20100770016SB,71.1,71.2,,6,1,1.0,99999
6757,20100770016SB,71.2,71.3,,6,1,1.0,99999
6758,20100770016SB,71.3,71.4,,6,1,1.0,99999
6759,20100770016SB,71.4,71.5,,6,1,1.0,99999
6760,20100770016SB,74.7,74.8,,6,1,1.0,99999
6761,20100770016SB,74.8,74.9,,6,1,1.0,99999
6762,20100770016SB,74.9,75.0,,6,1,1.0,99999
6763,20100770016SB,75.0,75.1,,6,1,1.0,99999
6764,20100770016SB,75.1,75.19,,6,1,1.0,99999
6765,20100770016SB,75.3,75.4,,6,1,1.0,99999
6766,20100770016SB,75.4,75.5,,6,1,1.0,99999
6767,20100770016SB,75.7,75.8,,6,1,1.0,99999
6768,20100770016SB,75.8,75.9,,6,1,1.0,99999
6769,20100770016SB,76.0,76.1,,6,1,1.0,99999
6770,20100770016SB,76.1,76.2,,6,1,1.0,99999
6771,20100770016SB,76.2,76.3,,6,1,1.0,99999
6772,20100770016SB,77.5,77.6,,6,1,1.0,99999
6773,20100770016SB,77.6,77.7,,6,1,1.0,99999
6774,20100770016SB,77.8,77.9,,6,1,1.0,99999
6775,20100770016SB,78.008,78.1,,6,1,1.0,15481
6776,20100770016SB,78.1,78.2,,6,1,1.0,15481
6777,20100770016SB,78.2,78.3,,6,1,1.0,15481
6778,20100770016SB,71.5,71.6,,6,1,1.0,99999
6779,20100770016SB,71.6,71.7,,6,1,1.0,99999
6780,20100770016SB,71.7,71.8,,6,1,1.0,99999
6781,20100770016SB,72.4,72.5,,6,1,1.0,99999
6782,20100770016SB,73.1,73.2,,6,1,1.0,99999
6783,20100770016SB,73.2,73.3,,6,1,1.0,99999
6784,20100770016SB,73.5,73.6,,6,1,1.0,99999
6785,20100770016SB,73.6,73.7,,6,1,1.0,99999
6786,20100770016SB,73.7,73.7784,,6,1,1.0,99999
6787,20100770016SB,76.4,76.5,,6,1,1.0,99999
6788,20100770016SB,76.5,76.6,,6,1,1.0,99999
6789,20100770016SB,76.8,76.9,,6,1,1.0,99999
6790,20100770016SB,76.9,77.0,,6,1,1.0,99999
6791,20100770016SB,77.1,77.2,,6,1,1.0,99999
6792,20100770016SB,77.2,77.3,,6,1,1.0,99999
6793,20100770016SB,72.5,72.6,,6,1,1.0,99999
6794,20100770016SB,72.6,72.7,,6,1,1.0,99999
6795,20100770016SB,72.7,72.8,,6,1,1.0,99999
6796,20100770016SB,72.8,72.9,,6,1,1.0,99999
6797,20100770016SB,72.9,73.0,,6,1,1.0,99999
6798,20100770016SB,73.0,73.1,,6,1,1.0,99999
6799,20100770016SB,73.8,73.878,,6,1,1.0,99999
6800,20100770016SB,73.924,74.0,,6,1,1.0,99999
6801,20100770016SB,70.6,70.7,,6,1,1.0,99999
6802,20100770016SB,73.4,73.5,,6,1,1.0,99999
6803,20100770016SB,78.3,78.4,,6,1,1.0,15481
6804,20100770016SB,74.3,74.36,,6,1,1.0,99999
6805,20100770016SB,75.66,75.7,,6,1,1.0,99999
6806,20100770016SB,74.0,74.07,,6,1,1.0,99999
6807,20100770016SB,74.36,74.4,,6,1,1.0,99999
6808,20100770016SB,75.6,75.66,,6,1,1.0,99999
6809,20100770016SB,76.66,76.7,,6,1,1.0,99999
6810,20100770016SB,77.7,77.8,,6,1,1.0,99999
6811,20100770016SB,77.9,78.0,,6,1,1.0,99999
6812,20100770016SB,74.1,74.2,,6,1,1.0,99999
6813,20100770016SB,74.2,74.27,,6,1,1.0,99999
6814,20100770016SB,76.6,76.66,,6,1,1.0,99999
6815,20100770016SB,74.27,74.3,,6,1,1.0,99999
6816,20100770016SB,73.7784,73.8,,6,1,1.0,99999
6817,20100770016SB,74.07,74.1,,6,1,1.0,99999
6818,20100770016SB,73.9,73.924,,6,1,1.0,99999
6819,20100770016SB,75.19,75.2,,6,1,1.0,99999
6820,20100770016SB,73.878,73.9,,6,1,1.0,99999
6821,20100770016SB,78.0,78.008,,6,1,1.0,99999
6822,10100770016SB,61.5,61.6,,6,1,1.0,99999
6823,10100770016SB,61.9,62.0,,6,1,1.0,99999
6824,10100770016SB,62.2,62.3,,6,1,1.0,99999
6825,10100770016SB,63.6,63.7,,6,1,1.0,99999
6826,20100770016SB,67.21,67.3,,6,1,1.0,99999
6827,10100770016SB,65.9,66.0,,6,1,1.0,99999
6828,20100770016SB,67.8,67.9,,6,1,1.0,99999
6829,20100770016SB,67.5,67.6,,6,1,1.0,99999
6830,10100770016SB,60.54,60.6,,6,1,1.0,99999
6831,10100770016SB,61.1,61.17,,6,1,1.0,99999
6832,10100770016SB,63.7,63.7924,,6,1,1.0,99999
6833,10100770016SB,66.0,66.06,,6,1,1.0,99999
6834,10100770016SB,60.7,60.8,,6,1,1.0,99999
6835,10100770016SB,60.8,60.9,,6,1,1.0,99999
6836,10100770016SB,60.9,61.0,,6,1,1.0,99999
6837,10100770016SB,61.0,61.1,,6,1,1.0,99999
6838,10100770016SB,61.2,61.3,,6,1,1.0,99999
6839,10100770016SB,61.3,61.4,,6,1,1.0,99999
6840,10100770016SB,61.4,61.5,,6,1,1.0,99999
6841,10100770016SB,61.6,61.7,,6,1,1.0,99999
6842,10100770016SB,61.7,61.8,,6,1,1.0,99999
6843,10100770016SB,61.8,61.9,,6,1,1.0,99999
6844,10100770016SB,62.0,62.1,,6,1,1.0,99999
6845,10100770016SB,62.1,62.2,,6,1,1.0,99999
6846,10100770016SB,63.3,63.4,,6,1,1.0,99999
6847,10100770016SB,63.4,63.4909,,6,1,1.0,99999
6848,10100770016SB,63.5,63.6,,6,1,1.0,99999
6849,10100770016SB,63.8,63.9,,6,1,1.0,99999
6850,10100770016SB,63.9,64.0,,6,1,1.0,99999
6851,10100770016SB,64.0,64.1,,6,1,1.0,99999
6852,10100770016SB,64.1,64.2,,6,1,1.0,99999
6853,10100770016SB,64.2,64.3,,6,1,1.0,99999
6854,10100770016SB,64.3,64.4,,6,1,1.0,99999
6855,10100770016SB,64.4,64.5,,6,1,1.0,99999
6856,10100770016SB,64.5,64.6,,6,1,1.0,99999
6857,10100770016SB,64.6,64.7,,6,1,1.0,99999
6858,10100770016SB,64.7,64.8,,6,1,1.0,99999
6859,10100770016SB,64.8,64.9,,6,1,1.0,99999
6860,10100770016SB,64.9,65.0,,6,1,1.0,99999
6861,10100770016SB,65.0,65.1,,6,1,1.0,99999
6862,10100770016SB,65.1,65.2,,6,1,1.0,99999
6863,10100770016SB,65.2,65.3,,6,1,1.0,99999
6864,10100770016SB,65.6,65.7,,6,1,1.0,99999
6865,10100770016SB,65.7,65.8,,6,1,1.0,99999
6866,10100770016SB,66.1,66.2,,6,1,1.0,99999
6867,20100770016SB,67.3,67.4,,6,1,1.0,99999
6868,20100770016SB,67.4,67.5,,6,1,1.0,99999
6869,20100770016SB,67.6,67.7,,6,1,1.0,99999
6870,20100770016SB,67.7,67.8,,6,1,1.0,99999
6871,20100770016SB,67.9,68.0,,6,1,1.0,99999
6872,20100770016SB,68.0,68.07,,6,1,1.0,99999
6873,20100770016SB,68.1,68.2,,6,1,1.0,99999
6874,20100770016SB,68.2,68.3,,6,1,1.0,99999
6875,10100770016SB,66.7,66.8,,6,1,1.0,99999
6876,10100770016SB,67.0,67.1,,6,1,1.0,99999
6877,10100770016SB,62.3,62.4,,6,1,1.0,99999
6878,10100770016SB,62.4,62.5,,6,1,1.0,99999
6879,10100770016SB,62.5,62.6,,6,1,1.0,99999
6880,10100770016SB,62.6,62.7,,6,1,1.0,99999
6881,10100770016SB,62.7,62.8,,6,1,1.0,99999
6882,10100770016SB,62.8,62.9,,6,1,1.0,99999
6883,10100770016SB,62.9,62.9755,,6,1,1.0,99999
6884,10100770016SB,63.0,63.1,,6,1,1.0,99999
6885,10100770016SB,65.3,65.392,,6,1,1.0,99999
6886,10100770016SB,60.5,60.54,,6,1,1.0,99999
6887,10100770016SB,61.17,61.2,,6,1,1.0,99999
6888,10100770016SB,65.8536,65.9,,6,1,1.0,99999
6889,10100770016SB,60.6,60.7,,6,1,1.0,99999
6890,10100770016SB,66.06,66.1,,6,1,1.0,99999
6891,10100770016SB,66.2,66.3,,6,1,1.0,99999
6892,10100770016SB,66.3168,66.4,,6,1,1.0,99999
6893,10100770016SB,65.5,65.6,,6,1,1.0,99999
6894,10100770016SB,63.1,63.143,,6,1,1.0,99999
6895,10100770016SB,63.143,63.2,,6,1,1.0,99999
6896,10100770016SB,63.2307,63.275,,6,1,1.0,99999
6897,10100770016SB,66.4,66.5,,6,1,1.0,99999
6898,10100770016SB,66.5,66.6,,6,1,1.0,99999
6899,10100770016SB,66.6,66.7,,6,1,1.0,99999
6900,10100770016SB,67.1,67.2,,6,1,1.0,99999
6901,10100770016SB,66.8,66.9,,6,1,1.0,99999
6902,10100770016SB,66.9,67.0,,6,1,1.0,99999
6903,10100770016SB,65.4076,65.48,,6,1,1.0,99999
6904,10100770016SB,65.8,65.8536,,6,1,1.0,99999
6905,20100770016SB,68.07,68.1,,6,1,1.0,99999
6906,10100770016SB,63.2,63.2307,,6,1,1.0,99999
6907,10100770016SB,63.275,63.3,,6,1,1.0,99999
6908,10100770016SB,65.48,65.5,,6,1,1.0,99999
6909,10100770016SB,63.4909,63.5,,6,1,1.0,99999
6910,10100770016SB,66.3,66.3168,,6,1,1.0,99999
6911,10100770016SB,62.9755,63.0,,6,1,1.0,99999
6912,10100770016SB,63.7924,63.8,,6,1,1.0,99999
6913,10100770016SB,65.4,65.4076,,6,1,1.0,99999
6914,10100770016SB,67.2,67.21,,6,1,1.0,99999
6915,10100770016SB,65.392,65.4,,6,1,1.0,99999
6916,10100770016SB,59.5043,59.6,,6,1,1.0,99999
6917,10100770016SB,59.8,59.9,,6,1,1.0,99999
6918,10100770016SB,59.0,59.1,,6,1,1.0,99999
6919,10100770016SB,59.2,59.3,,6,1,1.0,99999
6920,10100770016SB,59.3,59.4,,6,1,1.0,99999
6921,10100770016SB,59.4,59.5,,6,1,1.0,99999
6922,10100770016SB,59.6,59.7,,6,1,1.0,99999
6923,10100770016SB,59.7,59.7718,,6,1,1.0,99999
6924,10100770016SB,59.9,60.0,,6,1,1.0,99999
6925,10100770016SB,60.0,60.1,,6,1,1.0,99999
6926,10100770016SB,60.1,60.2,,6,1,1.0,99999
6927,10100770016SB,60.2,60.3,,6,1,1.0,99999
6928,10100770016SB,60.3,60.4,,6,1,1.0,99999
6929,10100770016SB,60.4,60.5,,6,1,1.0,99999
6930,10100770016SB,59.1217,59.2,,6,1,1.0,99999
6931,10100770016SB,59.7718,59.8,,6,1,1.0,99999
6932,10100770016SB,59.1,59.1217,,6,1,1.0,99999
6933,10100770016SB,59.5,59.5043,,6,1,1.0,99999
6934,20100770016SB,71.8,71.9,,6,1,1.0,99999
6935,20100770016SB,68.3,68.4,,6,1,1.0,99999
6936,20100770016SB,68.4,68.5,,6,1,1.0,99999
6937,20100770016SB,68.5,68.6,,6,1,1.0,99999
6938,20100770016SB,68.6,68.7,,6,1,1.0,99999
6939,20100770016SB,68.7,68.8,,6,1,1.0,99999
6940,20100770016SB,68.8,68.9,,6,1,1.0,99999
6941,20100770016SB,68.9,69.0,,6,1,1.0,99999
6942,20100770016SB,69.1,69.2,,6,1,1.0,99999
6943,20100770016SB,69.2,69.3,,6,1,1.0,99999
6944,20100770016SB,69.3,69.4,,6,1,1.0,99999
6945,20100770016SB,69.4,69.5,,6,1,1.0,99999
6946,20100770016SB,69.5,69.6,,6,1,1.0,99999
6947,20100770016SB,69.6093,69.7,,6,1,1.0,99999
6948,20100770016SB,69.7,69.8,,6,1,1.0,99999
6949,20100770016SB,69.8,69.9,,6,1,1.0,99999
6950,20100770016SB,69.9,70.0,,6,1,1.0,99999
6951,20100770016SB,70.0,70.1,,6,1,1.0,99999
6952,20100770016SB,70.1,70.2,,6,1,1.0,99999
6953,20100770016SB,70.2,70.3,,6,1,1.0,99999
6954,20100770016SB,70.31,70.4,,6,1,1.0,99999
6955,20100770016SB,70.4,70.5,,6,1,1.0,99999
6956,20100770016SB,70.5,70.6,,6,1,1.0,99999
6957,20100770016SB,72.0,72.1,,6,1,1.0,99999
6958,20100770016SB,72.1,72.2,,6,1,1.0,99999
6959,20100770016SB,72.2,72.3,,6,1,1.0,99999
6960,20100770016SB,72.3,72.4,,6,1,1.0,99999
6961,20100770016SB,73.3,73.4,,6,1,1.0,99999
6962,20100770016SB,69.0,69.0705,,6,1,1.0,99999
6963,20100770016SB,71.9,72.0,,6,1,1.0,99999
6964,20100770016SB,69.0705,69.1,,6,1,1.0,99999
6965,20100770016SB,69.6,69.6093,,6,1,1.0,99999
6966,20100770016SB,70.3,70.31,,6,1,1.0,99999
6967,20200600000WB,31.64,32.35,,6,3,1.0,15481
6968,20200600000WB,31.0053,31.64,,6,3,1.0,15481
6969,20200600000WB,32.35,33.0762,,6,3,1.0,15481
6970,20200600000WB,29.2293,29.52,,6,3,1.0,15481
6971,20200600000WB,29.52,29.86,,6,3,1.0,15481
6972,20200600000WB,33.0762,33.2849,,6,3,1.0,15481
6973,20200600000WB,30.79,31.0053,,6,3,1.0,15481
6974,20200600000WB,30.1656,30.58,,6,3,1.0,15481
6975,20200600000WB,33.2849,33.41,,6,3,1.0,15481
6976,20200600000WB,30.58,30.79,,6,3,1.0,15481
6977,20100770016SB,83.7,83.8,,6,1,1.0,15481
6978,20100770016SB,84.0,84.1,,6,1,1.0,15481
6979,20100770016SB,84.4,84.5,,6,1,1.0,15481
6980,20100770016SB,85.0,85.1,,6,1,1.0,15481
6981,20200600000WB,28.981,29.18,,6,3,1.0,15481
6982,20100770016SB,82.62,82.7,,6,1,1.0,15481
6983,20100770016SB,86.2,86.3,,6,1,1.0,15481
6984,20100770016SB,86.3,86.4,,6,1,1.0,15481
6985,20100770016SB,86.4,86.5,,6,1,1.0,15481
6986,20100770016SB,86.7,86.8,,6,1,1.0,15481
6987,20100770016SB,86.8,86.9,,6,1,1.0,15481
6988,20100770016SB,86.9,87.0,,6,1,1.0,15481
6989,20100770016SB,87.0,87.1,,6,1,1.0,15481
6990,20100770016SB,87.1,87.2,,6,1,1.0,15481
6991,20100770016SB,87.2,87.3,,6,1,1.0,15481
6992,20100770016SB,87.3,87.4,,6,1,1.0,15481
6993,20100770016SB,87.4,87.5,,6,1,1.0,15481
6994,20100770016SB,87.5,87.6,,6,1,1.0,15481
6995,20100770016SB,87.6,87.7,,6,1,1.0,15481
6996,20100770016SB,87.7,87.8,,6,1,1.0,15481
6997,20100770016SB,87.8,87.9,,6,1,1.0,15481
6998,20100770016SB,87.9,88.0,,6,1,1.0,15481
6999,20100770016SB,82.7,82.8,,6,1,1.0,15481
7000,20100770016SB,82.82,82.9,,6,1,1.0,15481
7001,20100770016SB,82.9,83.0,,6,1,1.0,15481
7002,20100770016SB,83.0,83.1,,6,1,1.0,15481
7003,20100770016SB,84.1,84.2,,6,1,1.0,15481
7004,20100770016SB,84.2,84.3,,6,1,1.0,15481
7005,20100770016SB,84.3,84.4,,6,1,1.0,15481
7006,20100770016SB,84.7,84.8,,6,1,1.0,15481
7007,20100770016SB,84.8,84.8738,,6,1,1.0,15481
7008,20100770016SB,84.9,85.0,,6,1,1.0,15481
7009,20100770016SB,85.1,85.2,,6,1,1.0,15481
7010,20100770016SB,85.2,85.3,,6,1,1.0,15481
7011,20100770016SB,85.3,85.4,,6,1,1.0,15481
7012,20100770016SB,85.4,85.5,,6,1,1.0,15481
7013,20100770016SB,85.5,85.6,,6,1,1.0,15481
7014,20100770016SB,85.6,85.7,,6,1,1.0,15481
7015,20100770016SB,85.7,85.8,,6,1,1.0,15481
7016,20100770016SB,85.9,86.0,,6,1,1.0,15481
7017,20100770016SB,86.0,86.1,,6,1,1.0,15481
7018,20100770016SB,86.1,86.2,,6,1,1.0,15481
7019,20100770016SB,88.0,88.1,,6,1,1.0,15481
7020,20100770016SB,88.1,88.2,,6,1,1.0,15481
7021,20100770016SB,88.2,88.3,,6,1,1.0,15481
7022,20100770016SB,88.3,88.4,,6,1,1.0,15481
7023,20100770016SB,88.4,88.5,,6,1,1.0,15481
7024,20100770016SB,83.5,83.6,,6,1,1.0,15481
7025,20100770016SB,83.6,83.7,,6,1,1.0,15481
7026,20100770016SB,83.8,83.9,,6,1,1.0,15481
7027,20100770016SB,83.9,84.0,,6,1,1.0,15481
7028,20200600000WB,29.86,29.955,,6,3,1.0,15481
7029,20200600000WB,30.025,30.1656,,6,3,1.0,15481
7030,20100770016SB,84.622,84.7,,6,1,1.0,15481
7031,20100770016SB,83.4,83.4419,,6,1,1.0,15481
7032,20100770016SB,83.1,83.15,,6,1,1.0,15481
7033,20100770016SB,83.15,83.2,,6,1,1.0,15481
7034,20100770016SB,85.8,85.9,,6,1,1.0,15481
7035,20100770016SB,83.457,83.5,,6,1,1.0,15481
7036,20100770016SB,86.6,86.652,,6,1,1.0,15481
7037,20100770016SB,86.652,86.7,,6,1,1.0,15481
7038,20200600000WB,29.955,30.025,,6,3,1.0,15481
7039,20100770016SB,83.2,83.263,,6,1,1.0,15481
7040,20100770016SB,83.317,83.379,,6,1,1.0,15481
7041,20100770016SB,84.5273,84.578,,6,1,1.0,15481
7042,20100770016SB,82.6,82.62,,6,1,1.0,15481
7043,20100770016SB,84.5,84.5273,,6,1,1.0,15481
7044,20100770016SB,82.8,82.82,,6,1,1.0,15481
7045,20100770016SB,84.5897,84.6,,6,1,1.0,15481
7046,20100770016SB,84.8738,84.9,,6,1,1.0,15481
7047,20100770016SB,83.379,83.4,,6,1,1.0,15481
7048,20100770016SB,83.4419,83.457,,6,1,1.0,15481
7049,20100770016SB,86.5552,86.6,,6,1,1.0,15481
7050,20100770016SB,86.5,86.524,,6,1,1.0,15481
7051,20100770016SB,86.524,86.5552,,6,1,1.0,15481
7052,20100770016SB,83.263,83.3,,6,1,1.0,15481
7053,20100770016SB,83.3,83.317,,6,1,1.0,15481
7054,20200600000WB,29.196,29.2293,,6,3,1.0,15481
7055,20100770016SB,84.6,84.6115,,6,1,1.0,15481
7056,20100770016SB,84.578,84.5897,,6,1,1.0,15481
7057,20200600000WB,29.18,29.19,,6,3,1.0,15481
7058,20100770016SB,84.6115,84.616,,6,1,1.0,15481
7059,20100770016SB,84.616,84.622,,6,1,1.0,15481
7060,20200600000WB,29.19,29.196,,6,3,1.0,15481
7061,20200600000WB,38.4911,39.5281,,6,3,1.0,99999
7062,20200600000WB,35.1998,35.7496,,6,3,1.0,15481
7063,20200600000WB,34.5032,35.18,,6,3,1.0,15481
7064,20200600000WB,34.1228,34.4235,,6,3,1.0,15481
7065,20200600000WB,35.924,36.2529,,6,3,1.0,15481
7066,20200600000WB,37.3354,37.716,,6,3,1.0,15481
7067,20200600000WB,37.716,38.0661,,6,3,1.0,99999
7068,20200600000WB,36.9298,37.2594,,6,3,1.0,15481
7069,20200600000WB,38.0661,38.2634,,6,3,1.0,99999
7070,20200600000WB,38.2634,38.4166,,6,3,1.0,99999
7071,20200600000WB,33.76,34.04,,6,3,1.0,15481
7072,20200600000WB,33.41,33.526,,6,3,1.0,15481
7073,20200600000WB,36.57,36.7091,,6,3,1.0,15481
7074,20100770016SB,80.7,80.8,,6,1,1.0,15481
7075,20100770016SB,81.1,81.2,,6,1,1.0,15481
7076,20200600000WB,34.4235,34.5032,,6,3,1.0,15481
7077,20200600000WB,33.5585,33.6699,,6,3,1.0,15481
7078,20200600000WB,36.8045,36.9026,,6,3,1.0,15481
7079,20200600000WB,35.8,35.924,,6,3,1.0,15481
7080,20100770016SB,82.25,82.3,,6,1,1.0,15481
7081,20100770016SB,80.5,80.6,,6,1,1.0,15481
7082,20100770016SB,80.6,80.7,,6,1,1.0,15481
7083,20100770016SB,80.8,80.9,,6,1,1.0,15481
7084,20100770016SB,80.9,81.0,,6,1,1.0,15481
7085,20100770016SB,81.0,81.1,,6,1,1.0,15481
7086,20100770016SB,81.2,81.3,,6,1,1.0,15481
7087,20100770016SB,81.3,81.4,,6,1,1.0,15481
7088,20100770016SB,81.4,81.5,,6,1,1.0,15481
7089,20100770016SB,81.5,81.6,,6,1,1.0,15481
7090,20100770016SB,81.6,81.7,,6,1,1.0,15481
7091,20100770016SB,78.4,78.5,,6,1,1.0,15481
7092,20100770016SB,78.5,78.6,,6,1,1.0,15481
7093,20100770016SB,78.6,78.7,,6,1,1.0,15481
7094,20100770016SB,78.7,78.8,,6,1,1.0,15481
7095,20100770016SB,78.8,78.9,,6,1,1.0,15481
7096,20100770016SB,78.9,79.0,,6,1,1.0,15481
7097,20100770016SB,79.0002,79.1,,6,1,1.0,15481
7098,20100770016SB,79.1,79.2,,6,1,1.0,15481
7099,20100770016SB,79.2,79.3,,6,1,1.0,15481
7100,20100770016SB,79.3,79.3586,,6,1,1.0,15481
7101,20100770016SB,79.5,79.6,,6,1,1.0,15481
7102,20100770016SB,79.7,79.8,,6,1,1.0,15481
7103,20100770016SB,79.8,79.9,,6,1,1.0,15481
7104,20100770016SB,79.92,80.0,,6,1,1.0,15481
7105,20100770016SB,80.1,80.2,,6,1,1.0,15481
7106,20100770016SB,80.2,80.3,,6,1,1.0,15481
7107,20100770016SB,80.3,80.4,,6,1,1.0,15481
7108,20100770016SB,80.4,80.5,,6,1,1.0,15481
7109,20100770016SB,81.7,81.8,,6,1,1.0,15481
7110,20100770016SB,81.9,82.0,,6,1,1.0,15481
7111,20100770016SB,82.0,82.1,,6,1,1.0,15481
7112,20100770016SB,82.3,82.4,,6,1,1.0,15481
7113,20100770016SB,82.44,82.5,,6,1,1.0,15481
7114,20100770016SB,82.5,82.6,,6,1,1.0,15481
7115,20200600000WB,36.2708,36.404,,6,3,1.0,15481
7116,20200600000WB,38.4166,38.4911,,6,3,1.0,99999
7117,20200600000WB,37.2594,37.305,,6,3,1.0,15481
7118,20200600000WB,35.7496,35.7865,,6,3,1.0,15481
7119,20200600000WB,36.49,36.5532,,6,3,1.0,15481
7120,20200600000WB,33.6699,33.76,,6,3,1.0,15481
7121,20100770016SB,82.2,82.25,,6,1,1.0,15481
7122,20100770016SB,79.3586,79.4,,6,1,1.0,15481
7123,20100770016SB,79.4,79.5,,6,1,1.0,15481
7124,20100770016SB,79.6418,79.7,,6,1,1.0,15481
7125,20100770016SB,80.0,80.1,,6,1,1.0,15481
7126,20100770016SB,81.8,81.871,,6,1,1.0,15481
7127,20100770016SB,82.1,82.2,,6,1,1.0,15481
7128,20100770016SB,82.4,82.44,,6,1,1.0,15481
7129,20200600000WB,34.0798,34.1054,,6,3,1.0,15481
7130,20200600000WB,36.2529,36.2646,,6,3,1.0,15481
7131,20200600000WB,35.18,35.1998,,6,3,1.0,15481
7132,20200600000WB,37.305,37.3354,,6,3,1.0,15481
7133,20200600000WB,33.526,33.5585,,6,3,1.0,15481
7134,20200600000WB,36.7445,36.7713,,6,3,1.0,15481
7135,20200600000WB,36.7713,36.8045,,6,3,1.0,15481
7136,20200600000WB,36.7091,36.7445,,6,3,1.0,15481
7137,20200600000WB,34.04,34.0798,,6,3,1.0,15481
7138,20200600000WB,35.7865,35.8,,6,3,1.0,15481
7139,20100770016SB,79.6,79.6418,,6,1,1.0,15481
7140,20100770016SB,79.9,79.92,,6,1,1.0,15481
7141,20100770016SB,81.871,81.9,,6,1,1.0,15481
7142,20200600000WB,36.404,36.4368,,6,3,1.0,15481
7143,20200600000WB,36.444,36.4701,,6,3,1.0,15481
7144,20200600000WB,34.1107,34.1228,,6,3,1.0,15481
7145,20200600000WB,36.9026,36.9218,,6,3,1.0,15481
7146,20200600000WB,36.9218,36.9298,,6,3,1.0,15481
7147,20200600000WB,36.4701,36.49,,6,3,1.0,15481
7148,20200600000WB,36.5532,36.57,,6,3,1.0,15481
7149,20200600000WB,34.1054,34.1107,,6,3,1.0,15481
7150,20200600000WB,36.2646,36.2708,,6,3,1.0,15481
7151,20200600000WB,36.4368,36.444,,6,3,1.0,15481
7152,20100770016SB,79.0,79.0002,,6,1,1.0,15481
7153,20200600000WB,23.5322,24.21,,6,3,1.0,15481
7154,20200600000WB,24.4655,24.8,,6,3,1.0,15481
7155,20200600000WB,22.9299,23.464,,6,3,1.0,15481
7156,20200600000WB,27.9663,28.414,,6,3,1.0,15481
7157,20200600000WB,28.43,28.981,,6,3,1.0,15481
7158,20200600000WB,22.3963,22.5838,,6,3,1.0,15481
7159,20200600000WB,24.21,24.4655,,6,3,1.0,15481
7160,20200600000WB,22.5838,22.7521,,6,3,1.0,15481
7161,20100770000SB,95.8178,95.8755,,6,1,1.0,15481
7162,20100770000SB,95.4,95.5,,6,1,1.0,15481
7163,20100770016SB,89.1484,89.2,,6,1,1.0,15481
7164,20100770016SB,94.72,94.8,,6,1,1.0,15481
7165,20100770016SB,89.2,89.3,,6,1,1.0,15481
7166,20100770016SB,88.7,88.8,,6,1,1.0,15481
7167,20100770016SB,88.8,88.9,,6,1,1.0,15481
7168,20100770016SB,88.9,89.0,,6,1,1.0,15481
7169,20100770016SB,89.0,89.1,,6,1,1.0,15481
7170,20100770016SB,94.9,95.0,,6,1,1.0,15481
7171,20100770016SB,94.6,94.7,,6,1,1.0,15481
7172,20100770016SB,95.0,95.1,,6,1,1.0,15481
7173,20100770016SB,95.1,95.2,,6,1,1.0,15481
7174,20100770016SB,88.5,88.6,,6,1,1.0,15481
7175,20100770016SB,88.6,88.7,,6,1,1.0,15481
7176,20100770000SB,95.7,95.775,,6,1,1.0,15481
7177,20100770000SB,95.5,95.567,,6,1,1.0,15481
7178,20100770000SB,95.601,95.7,,6,1,1.0,15481
7179,20200600000WB,27.867,27.9663,,6,3,1.0,15481
7180,20100770016SB,94.8464,94.879,,6,1,1.0,15481
7181,20200600000WB,22.89,22.9299,,6,3,1.0,15481
7182,20100770000SB,95.34,95.4,,6,1,1.0,15481
7183,20100770016SB,89.1,89.1484,,6,1,1.0,15481
7184,20100770016SB,94.7,94.72,,6,1,1.0,15481
7185,20100770016SB,94.8,94.8405,,6,1,1.0,15481
7186,20100770016SB,94.5649,94.6,,6,1,1.0,15481
7187,20100770016SB,95.2244,95.3,,6,1,1.0,15481
7188,20100770016SB,95.3,95.34,,6,1,1.0,15481
7189,20200600000WB,22.35,22.3924,,6,3,1.0,15481
7190,20200600000WB,23.5027,23.52,,6,3,1.0,15481
7191,20100770000SB,95.5895,95.6,,6,1,1.0,15481
